grp,condition_id,n,sum_edge
Yes,0xfe2e2c39525d61c9a328f9be402fc0117a5ff2589f62d9e1176a3cff660dd85f,1,0.400000
No,0xa2b5ea4f01ae7074aec71238f3236be94a80423b60fc080d797f91c5a58a9733,1,0.360644
Yes,0xb10f29d133aa3869492c59fad7ddb11da20978f51f258fb774fbc51e65ff7370,6,2.190305
No,0x77f540d4ca120d61220086a8a5934037566402984744e1891399b26d69c63dbb,1,0.349556
No,0x8d3f0be1c048c88f8a7f1e4ca691efeec5294f439d61f8262ac20a58acd5fcd6,1,-0.750000
No,0x1fd5a3449c13031468c5484889da207b9c456cf729005b53d906052ad50e3f39,1,0.520000
Yes,0x9b140e12c5b3d4d01b4f8e64506a651574caa7777c8efa88bf659e2d835792c5,15,4.880457
No,0x16c22426f651531eff8fc9afe63a25adda692a4cdfb95cc634e98f40618d726c,13,-5.190000
No,0x3eb940998aa93237749000461c49a63b090411c8dee7f5a3787b470863831514,2,-0.960000
Yes,0x43c8d6827ed79ea1d3de8ff2e70c6b399e3565ef119bf91ab9ced2da902ceb18,8,-4.847079
No,0x998efd8b95f1d26b648be6e07c75db99c2be186c5a6b8833394d1347af46ac41,23,-11.540000
Yes,0x826f73ac2258fbc0f7c8b47269dca144d1fce092ab8333211bb9b4c5626da0ce,2,-1.090000
Yes,0xb48be20317b77cbe8d900e1835da95b731c51c21cce21c8fbb5a1586de0dd6e4,5,2.090000
Yes,0x5877bc055df800861629d16d2174949c323c89dadefec66e33c2b39573766b13,1,0.421818
No,0xbeaebbf4220e5e6c4ac194606bda5c3b1807b51875a4f967a165c1ec0c3b14f3,10,-5.904300
No,0xe4e6989a543f0a9a4c258f735ec86e911bdd9630f1f0ab541ff7ab029dd14378,2,-1.180000
No,0xbb12a17291206bfedf233a1e0d1ab35b90c89232d718169d5c88b9fc5a80ac6a,1,-0.409303
Yes,0x37aad5ec5b6a12668808406614384bd4a4435ec89f65ed398b431597161e6d39,2,-1.330000
Yes,0x747f264fcaca0caf62c4610078edc77b44f44c1d6dc417fbb24d312343a5057c,3,1.620000
Yes,0x93392a77501ec99814d55a81c931b4547de3665249bb9c3f67ccac5d1e7db16a,1,0.586463
Yes,0x3be3a22ed17b0ac7913f458ee79bc6f1e1419060c7f54b3ea61e477810d06831,1,-0.255029
Yes,0x3f4cdc4322634f30cf15e623d7d33635a282807a53d932a760d3693743a33c00,4,-2.493292
Yes,0x227abab2faf450dc64d2a481519da6a68c6fe42f4ccb547885dafa3bf7b2de09,26,11.890000
Yes,0x33b0f824b99681d10f925e294f7034a845d28fd2b2519aaf06ce308ca913d335,24,-11.142477
Yes,0xe8a1b50082fe067c074cbfaf2bc7a15ffd3d654d3df13ed336424e1f8eaa9b50,1,0.508274
Yes,0x1d91d7ffe6510d9423a52abdbb31ff1fe5e2e913846a166b45d49565d3352382,1,0.100000
No,0xe82583e3317c32fa8176ebe9f3e345d61cff33b27a86cf529f134e60dc6a3bb8,11,3.140000
Yes,0x60b0538525e2989d821dc1dbef8da72952399f6a69e28d9297e17b527cc86369,9,-5.708375
Yes,0x1f6f7a44c595ee21a59cff7c5ad3f74cd6e708a3d307925d5851d567a5f9d23f,3,-1.628611
Yes,0x790a9b5c3c4e364e30d3fe59a12feda4fc3fa4d2e63f66a2a5a3e91a8ad26901,2,1.390000
No,0x33b0f824b99681d10f925e294f7034a845d28fd2b2519aaf06ce308ca913d335,41,15.674692
No,0x6518cc8ab4a45f76a826926c7ff75e8befbfcc8aac0133fe07b0690d4621ab51,1,0.120000
Yes,0x8a8c66321bf1016a71a38df997aa70317c5e855b64d0dc1aff710b3c2ac19ea8,4,1.950000
No,0xb6ccde3a0a30a1ab7551b3ceeb8c146739df954535282c96386926f2d594cd5e,17,-8.860000
Yes,0x5f0e6eeb1d99e904602e7dd5a4968581f092139892125b090d24845426a0be57,14,4.986419
Yes,0xd9812997da83027b4ee3e87bfc131793ea70d6f3e03060e2131ada2e9db17212,1,0.390000
No,0xe0e68f2cf3b91733705ea4ac21e62d8aaf3aabf81d5329acef3dd132d2420626,3,1.066179
Yes,0xf7e8de50f7591ce168486cd5dcf1c6d41eaa7482e34ebe25a2e4c05e98703d9f,2,0.830000
Yes,0x0600e34fef12a43b56c8b5fddac5edf1fbfe72665bd9547d3fb84ff36cbfed18,4,1.510021
Yes,0xcce8388e60a75b8b0c1b97cf3a67d3e501ea34dc2189d30c5aeee55d31c40c46,1,0.493331
Yes,0xfba47bba95e300d101a07d74655bbe4c5ad8be4f250d6ed9d984868cd8d9a682,10,-3.320000
No,0x3fc1244001a67e9ce6fd50c21775364a5f3665be23bfd185fbad1f0979d34bf2,30,12.440000
No,0x2d65cd6ee79d05d57c2a71cc2082418218332ad348f1f343a5f6cda589fea105,1,0.414726
No,0x43c8d6827ed79ea1d3de8ff2e70c6b399e3565ef119bf91ab9ced2da902ceb18,2,1.113744
No,0x5f5b673773aba845482c6b06d52eb44cc6612beffd0ea937bd16b60dfb6de222,1,-0.430000
Yes,0x9989843836187f1f88afd476f0942eab92bb009ba76aadf630d7f80858cf986a,5,-2.430000
No,0x8029880b1bd0b40e513d987e2e1bfa6365e9343ff1b4dbba6d2dcb344698326f,26,9.061964
Yes,0x9236af9e98bf6a2f356b6d8292a99ed8e4a4a5f9b31833dbae21219b0e528357,1,0.500000
Yes,0xaf82c474327eb07563996ffd644da88da46547cb5ecb1c63fc7f6d67849fdf00,69,-36.370246
Yes,0x4390f5289a61cfa31c4b27fdb954ab980e88f0d18c0bd5f40c7f66593f11e312,2,-1.075678
No,0xe15eabaa5ef575781feafcd96a256bdc88f1545d507ad8f62ec9fe18cc8e8b10,13,-5.152930
Yes,0xc99fbc9f64fa0f66470f312f42e32f4a40ec3fcad5583a90a8b2be4acb998b10,23,11.430000
Yes,0xa2b5ea4f01ae7074aec71238f3236be94a80423b60fc080d797f91c5a58a9733,1,-0.360232
Yes,0x5e4da94236d96d4b4f0709c003528ea500bf42f5c1df74ba40c24798c0691d4a,1,0.479281
No,0xb48be20317b77cbe8d900e1835da95b731c51c21cce21c8fbb5a1586de0dd6e4,4,-1.750000
Yes,0xc75d5ee1fd5b94585c723307bb5e507834cdf3d5c6d1e2c21142b8921e3476b3,1,0.402821
Yes,0x5bfb77554724261845144f695234351b73c42951e9e1427c3242c1a7b6bd560c,1,-0.793696
Yes,0xc24f65348d747e053759450d13fd74e5f73339717756a258e1c98cb43b12eade,12,-5.596694
No,0x85b78ea85ddd6f9b23ee88c1e0ebca096cf44c63a53c1b071fe768f47ff04f42,9,-3.700000
No,0x7fd6d2e9e0df7f92d69ae5251abc91b0f1f31d7ec6b84fa1eb2f6901037ed18f,34,10.556039
No,0x13f3ec555d53eabcb9cbebe17ff7ff7136e4314f036f0e71437a9f53fdcaedae,2,0.400000
No,0x6c97fa5721239efeab68e43ab9a54a78ddc0722ee51e565ccd76d82659c3bc2b,20,9.180000
No,0xa4a99e59744655ffc28682bb389096a37aed48d7131a2b7c8d17a02afe0f581e,7,-3.500000
No,0x44b3bed270da7f6db4548fec4ee145e0842755dc1f2b8833b460f15686bac8e3,1,0.170000
Yes,0x5585ede820305707cfe1ed1441842e87cd903c07e89d8b738edf025b5a5f94df,15,7.334120
Yes,0x063ee9dba3dbb3c949b3847fd9b9432549fabd4abd49cb0d295f4ef2d224fd05,1,0.590000
Yes,0xb2661ff44fddbd0e36d9503251db0879babceb1e1c795f180c4712d7f713ca2d,2,0.552615
Yes,0x9be8629e0b785af5d743aca82b224081e64ddde920041ec3765fe8c98f9cfd31,1,-0.570000
Yes,0x67583c5c9a6e9832d958f43542401511bd81406b3c016c3e07ef1a0321bb06a9,5,2.063482
No,0xc59ca68e23acadb4d61be5562d7484a3e44fc57d9ca322a43daa6fc7b3e7980f,1,-0.512947
Yes,0x690464898efe77d28037efe3900f787970362d9903e24948c66aba29a68802ef,2,-1.280765
No,0xc643a107ed4579798d588436f9d65f63483148a649723337bff5aa82b687f496,1,-0.650000
No,0xfba47bba95e300d101a07d74655bbe4c5ad8be4f250d6ed9d984868cd8d9a682,19,4.330238
Yes,0x8810ce923cf0a1e384f390ea5a7f9131cb5644a501b2d7c9d6572c0eda6fced1,1,0.400000
Yes,0xf7785b3550b2a62933f76451c949c462dcc7b55cae915b5d0c011140fa8414b4,5,2.320000
Yes,0xe284488bbf6d29324b6f96f05d1ab1c7b84a61a303c2d6f7fdb432fc0a3d9498,1,0.318509
Yes,0x7457b18428af38c41feebacdd6213cbd4d5182e3bbd66370868d8bc3a83dd05c,28,-15.819969
No,0x6f5ac6802894e9788072a93645a51086f44042f3314bf7a864f72fda94e40a9d,2,-1.240000
Yes,0xe601cfdd1c559f762a1c4e1770fa310c031568bb8de9b26c074431f42f11ebea,7,4.856526
No,0x2b8cd40628a18344f267a0aab33fd8b7e5174a2fc3ab5412653616ae1d56f111,1,0.400000
Yes,0x37b0cc817949b527ac5d2fcc86bd24a535d74d756c6034231a92ff498f71a91d,1,-0.280036
No,0x6afefe5b27412bb71611e12bfa4b854cbde38b54414d6273ee36217dd5886bec,1,-0.377602
Yes,0x394cab6b5e078b57f2fb2c5368d475e074536d4aadf0b46a3a338dd91e4043aa,5,1.820000
No,0x05a260b4b784b6cc8ce5cd2c8d833f887361a54877a524e929d6c69d0192899e,4,-2.190000
Yes,0xe740767c79f350425fc24e2f686727ec956e507a902bc6e99b65c2374b6c1955,5,-2.567676
Yes,0x6972f57dcbc39f0f87354f81a7aff3441d6439a0ba2134ff0894b95227b3ca2d,2,0.969941
No,0xa60fdb7b996e068ba5079f89cc9ecaa63d2fe6c00b886d0a0680d7e8f2ada7f6,1,0.388786
No,0xdf1de031a4d4b5dbb19c8a1d295836c15dee54b5d01a224a7e28b652866d696c,6,-3.280000
Yes,0xaffd6c96decd70c219a048f4abe89cf081f51773f971693a0101afc1139f2b51,7,2.670000
Yes,0x1c7466be6237cd426591057aac569a35bebfe2321656aaa4491fc4f07592f25f,1,-0.660000
No,0x5a68f106321195b7e3be49552f7f271a8a32fceeb6f77af9ce6086fe979c8788,5,-2.570000
No,0x3e00ee1acfea779e3a3f8fc1bbfd54202cace399b2435cf9b40488dabb25f871,1,-0.490000
Yes,0x065f0871e3671e95dbb78e93e85c34f7aa9a7820852bf79f31aec9dd42cb4641,1,-0.570000
Yes,0x3f8e430321d3eb1c488a6c7d48d9eecda4102070ec5b07a10fb9e240ab260b0d,10,-4.092159
Yes,0x1472ea9d925cacce64a423c4f6d9d7f4ecf2a3ea261b3a3bc1a0b70e848e207b,1,-0.530000
No,0x55a7270998e7d70297cd75b147c1c655b96174b7b9de1fd5644cbd01b373159d,1,-0.479314
Yes,0x92349186d202099ab7dd521786640d33f29b64935b53408f8b732abf60e21216,30,12.817029
No,0x61f9d25494b7446789dfc81ed271aeaea52d50d080c545b50a646d43273e983c,1,0.179215
Yes,0x66cfac4331e3d4b5a94f24bb2fd39b805ae0126eea5912588f5b95f35b4b0325,2,-0.680000
No,0xca43f17c1430f97d804b6f49c6084fe67a8e07d16dbcb0bf0314d679f65e8016,41,17.478725
No,0x300e32ca5a62a4980bc95e5e3885930f8b888d26d46fb61e3dd11d87700618e3,55,22.460001
Yes,0xf1abec0d7ff65b451b488ebbd1662f6efc970161dfec9dba8932550447971f36,8,-3.962768
Yes,0x8e7be77b89451cf53862d6f92bfb06d952286f3dec0a31dd1710f411cf4be2f2,11,-4.071833
Yes,0x4042d42c498d25d070137d3c03e64082b737538d75dcfb5c06d4df6db92a6d02,1,0.230000
No,0xf191692a30f7e88de566bce7fe4c8926cf9cae2e5735f2b4a51006040bf89c6c,3,1.500000
Yes,0x0fda0800bc4e6b9e17ef98cd2ae6eb7e50940b725195ab8552a74aeb88f9dd73,14,3.298362
No,0x01be55092df11921718a3c7b28b5a129ef0fe4956cc92718cdf66735fb68644c,12,6.120000
No,0xc5195b94e43fe5cafc6e6c47f3c0422fccee32c27a8cf9363f2dfbbe4a18ab5c,1,0.364319
No,0xf29e2a9b86f896ba40c87d5fc9e1ef92e28670e173ba3f8ce9aa4410826124e5,12,-6.040000
No,0x2959f65dcbc3243d9b57cf840a5d41083996c28f6d616a2ce369423bf0b93e37,1,0.400000
No,0x5585ede820305707cfe1ed1441842e87cd903c07e89d8b738edf025b5a5f94df,9,-4.580000
Yes,0x093a95d9c8b2add12bc624890abd4556eb7e1b7302fadaa227efa085cc6d4df7,2,0.695568
Yes,0x1a3e3dd56a9d386c82a582a7bfe5f0a664d819081e48ad8a96861e8fa41ee60a,1,0.530000
Yes,0xe81ec0ca7357d9e91e9b95e1ecf60606f8b1686290464758b9a3595aeae11a1a,18,7.071030
No,0xb10f29d133aa3869492c59fad7ddb11da20978f51f258fb774fbc51e65ff7370,1,-0.440356
No,0xd1160adb08b9409474f54afaa050f54d4c6a6ef837f680ecb666c3317dc58688,21,6.220000
No,0x777a8897923139d481a074d523f1ed5b4de25083f86cce4be28f7f5d23efcf5d,1,0.150000
No,0x6160140cc41f1ae4b9aa35ba317466e9bcfa4485f59f390b3977ee0c9bad10eb,2,1.100027
No,0xa818d09a818e40f197c9534b4f986c2693d8d096fe3eb94b3106dd72f55a5c74,1,-0.580000
Yes,0x98506c1cecde0a9cec569fb312bacbd5798d9bbc289c61ea6538a59bc3b8d234,1,0.350000
No,0xfe2e2c39525d61c9a328f9be402fc0117a5ff2589f62d9e1176a3cff660dd85f,1,-0.734123
Yes,0xcc4026621ceda33b2af38e9d22871b650c632c86daea6ecc62b01ee1aa01188a,3,-1.230000
No,0xc297782d5fa2793fac4d8c5e9fde15e4afcb53412517e9091bdddb54c29de101,41,-20.893938
No,0x496295cc2dfe6adc8f16d39c5901820909f9b049858c9933a8ac672236d1a601,22,-11.110000
No,0xcce8388e60a75b8b0c1b97cf3a67d3e501ea34dc2189d30c5aeee55d31c40c46,1,-0.640532
No,0x4336b7544178f4163ea3c66b2f0acfa554b80cc2f9bed456552837a455f43636,2,-1.130000
No,0x27159758e17c5a7716de0dbc41ad972f5116916817a5d851effce8971e5f513c,1,0.180000
Yes,0xa4a99e59744655ffc28682bb389096a37aed48d7131a2b7c8d17a02afe0f581e,3,1.500000
No,0x81bb9b88f8d41c5d420555be7b240e5b4751324f9d7631277dbb7e0d41013cf5,1,0.679798
No,0x7e0a3228bf7178ce9a1ba52bf1a44460d5c10f434762164ae8c22c4206416896,4,-0.940000
No,0x9d243323ca5616308c2e66a3bf1b3d81b506dbb2ddd863d550ca87ca9cb85de0,1,-0.570000
Yes,0x33866baa564716e4bfcf33c254d98526f88d669c9a4c4d9ce03e13fa73d52b20,1,-0.431806
No,0xaffd6c96decd70c219a048f4abe89cf081f51773f971693a0101afc1139f2b51,8,-4.600000
No,0xd794b52cd729b86fa098525c5effde8af8b39e8b0eea4d9d651988a578e68308,1,-0.290000
No,0x1a16ebfae3e097ee736549f28c127e5273bc18e19113a1c9cab5f5c818c74b7f,1,-0.613899
Yes,0x9d4ad9c0779e3f85685b4ca03bf3ee7568642f7a868fc5222a83c914d51c0f03,1,-0.411214
Yes,0xcc7c4840729c12396d6eef18a3b755786a66eb353915af4ead5c2c8985b36e54,1,0.042525
Yes,0xcac719d009b3e93a2fedfeb2e73c13b6104277e9b43d86e44ab593fd0afe0803,1,-0.540482
No,0xe757955b38e4171b513cc447f567e9978b3cb47d359b65aacf33b2706fc46b85,8,-5.274794
Yes,0x1c2fffa80aabe16e2667cbc6ea633bc32576bc0924aed07ef4174a1fd0aaac60,2,-1.120000
Yes,0x5f5b673773aba845482c6b06d52eb44cc6612beffd0ea937bd16b60dfb6de222,2,0.877366
Yes,0xccec3a43b51f25a0efa239bcf27ea4719b512695f1cffb1af0a1acaa8cb67079,1,-0.630000
No,0x05a8c5f795bb7ca898cd0969023b53a0675c841e0a9f7775da671732e8f5a1f4,2,0.760026
Yes,0x753ac1b75c0133a3292687680d039fe54f57ca94b4095e8e5cbedfb747ecb919,1,0.460000
Yes,0xd4a48ceae4177101de71b085edd588ee6b8038af9644d134b079eca66c5406fb,2,0.749230
No,0x02730e6f38a272accbdafb2b71c29c996338e19909b5e03e51e6d17fce836a60,1,0.436965
No,0xd556526a0bed51555cfd55c0e80f8ed9f2e2ea5986714a4a892bd70155cb031a,9,-5.350000
Yes,0x1910cd4103e11b5c4d47a4a57669e49e98123bec2316953d43d624131af770fe,1,-0.530000
Yes,0x30b9d54185ab345099214b6ad9647cbefb432b7d81efceaa3e96ca0c126805c7,3,1.288803
No,0xc3842d94e27ae321a32936ec35eba310bd9c6b14b4ddb5a9e2700004e9ad32f7,1,-0.330000
No,0x5833bfc760a32f7ead1e400f4ddcf3bd9c47f70fce56ef50456d8fe939bab8c2,1,0.247773
No,0x5b91cfe699cfbfe3fff7e33965c864aff7db7f47bcf52183471c220562d43784,2,-0.980000
Yes,0xcd233fdac4cc9cad88c518e2941d2b82ecf2ff6b3a05c390fdc3f145b70c6f7d,1,0.300000
No,0xec2947b28551a10650d5bf0fd7f304f435b356118936cadeabcfa80613346c5f,1,0.240000
No,0x5dc7bc1b2e7319e11c4c2ba8d540bab0dff827deec0bf206ece6d78e2d7c379c,5,-2.498214
Yes,0x7cbd7e0d97fe5f1bac4f1b60149d62e4413b4a0834b440caf78760790c9b7b65,1,0.317836
No,0x1ed0f56f14d9ace6a42b18852249f83a71fd2785bb8329fe2d48949e0efcbe7f,1,0.535171
No,0xc0cf4c8f14b7a496656f550b48dfadf07ff74c0384f14aecbb52813dfd530564,33,7.005227
No,0xbe868430929f319ef2f2987ab94973855f696124b9c0a123f52289a6d25046ef,14,3.927822
Yes,0x3b7a205feb245f6cbfa485ddce537d7a7c50d3bac425d6f0064e6f95b2306720,2,-0.620067
Yes,0x8e534b0b5535e6ed03e2722bc805047fba18450cd7f2e89b3b3664b5b98a82e4,6,2.993792
Yes,0xf9dd4546f296639e5ab0d2a371de25ce1e26ba2e6ce59df8b217ebf5c8e34057,4,1.194495
No,0x86c474caaaf4e7780346ecd3ac872d8ff1cbcd17c86eff1ec7f8d291e02ebedb,1,0.500000
Yes,0x633f0daaf16d3b2e74a554d8cf4a9bef8bf609c9dab914d4d5f3d97c4f5a73b1,1,0.440000
Yes,0x106934f62e4b81602a6de2ec18bfb59c48860c0833f0a07e48965576f0869e0e,3,-1.659326
No,0x790a9b5c3c4e364e30d3fe59a12feda4fc3fa4d2e63f66a2a5a3e91a8ad26901,10,-7.334219
No,0x37b0cc817949b527ac5d2fcc86bd24a535d74d756c6034231a92ff498f71a91d,2,0.580000
No,0xef4e13617361c588d27c670e921b9430a9aeb49d72e967d843579ff7f0c5460a,1,-0.530000
No,0x065f0871e3671e95dbb78e93e85c34f7aa9a7820852bf79f31aec9dd42cb4641,3,1.720000
Yes,0x65d783fefe7d152e64e4844d6f6de5d343a4fbd2c482612933010a880794ec4c,5,-2.538703
No,0x4c3aedfb803c1834b4bf1e52e9009b96cc56a318d52c9a0b52c71705d16b37f0,1,0.321858
No,0xcb8fbde298d2735fcc143a16491e0d36bc4328194931d970afb86e1790516621,1,0.504854
No,0x765b0639a05d9f46c9ce47f70cc0f3bd78b495e657c243d233170abef98e6e5d,3,1.610000
No,0x0b637dc39f32ce7866af044120669dafb0f1ab19da66c253cb76513e88027efa,1,-0.596900
Yes,0xca43f17c1430f97d804b6f49c6084fe67a8e07d16dbcb0bf0314d679f65e8016,24,-13.031888
Yes,0xb6ccde3a0a30a1ab7551b3ceeb8c146739df954535282c96386926f2d594cd5e,15,7.240000
No,0x0f2f90002bb95303d4616e80a91a315a6915775bf8087735565485581579e849,1,0.300000
No,0x44721f133cb4908db91503a59d561f28e0a6aa87a91eca4c8722e2a08570ced3,1,0.268976
No,0xf7e8de50f7591ce168486cd5dcf1c6d41eaa7482e34ebe25a2e4c05e98703d9f,1,-0.410000
No,0x1306288e05658dcd67f1118ac21b1307c41931a6af66813c7109e0484c1d4b79,1,0.130000
No,0x08384885613b0b07747eb0067cb9a93b015b7db8501220df0b9f6c56e5eae725,3,1.500000
No,0x9bdcdd716237e4ae8e9b06075a961b7ad2ac5b2ba89e6af8dd9c3ff3e876bdde,55,15.701731
Yes,0x0f4f4641eb978f7473bad5ac5cd1fd2847ddffb3ad673a5507a4f5826a124b2d,1,-0.483577
Yes,0xb88b1d37fdd0745a4aaae7fcb6dbbda017d11c281bd144612fd0b01f7be78394,2,-1.190000
Yes,0x465d6321a213c799182fb70b793b5aee95b031d8ed3fe98db326fef26ecd2451,1,0.423384
No,0x3881f3722eb8e3f7b1c94528c989d492023ee43d637343befbc4c3ca0a65700a,1,-0.550529
Yes,0x998efd8b95f1d26b648be6e07c75db99c2be186c5a6b8833394d1347af46ac41,31,14.862363
Yes,0x47ab3b4c4fc0f8a53c3ccf3f28a2933dd2f0b06fdb516063447d82d073d0534a,9,-6.158099
No,0x8c5bd59e62322b7de3a2a0bf706993b34ebc95ccd3e40e7788a1fc7dccdaab28,1,-0.440000
No,0xdace2b1fd2ac334f7344bb3030fc2019edfd5362a4dbc74d2a0cd5bbf628c0a3,7,-5.350000
No,0x9e7e40ea1df1f5c84d17d911b63bbfc1b8ed1451b1e4ccf531d4ac0beb0d66bc,3,-1.639424
No,0x775c37eb491ce7ed4447c973239cca67ff4302986f78205c1e67bde4849e664b,1,0.101089
No,0x7123887f2b08f7bbc34063c25260b3a2252be226639fe1452d8101188078ecbc,1,-0.717502
Yes,0xc297782d5fa2793fac4d8c5e9fde15e4afcb53412517e9091bdddb54c29de101,35,15.673304
Yes,0x2d65cd6ee79d05d57c2a71cc2082418218332ad348f1f343a5f6cda589fea105,1,-0.345203
No,0x314bf496d98fc8ddfc54298c452ec44d3dee7e096d0c9e960b623daebb0962d0,27,11.610000
Yes,0x2e6d1ff6f974c65a4584646d73ea5bea113762c7cb1c12270507ec80e774821b,5,-1.839466
Yes,0x113d1459e6e4842d3d500918537b6def703d5604feb0fc6c8f488a7d35302541,2,-1.152164
No,0xc7a09c23af3a6c6d1d4237ebf3bba90f599aa5a0c29b77c5ca5a3e6ef833b347,9,3.650144
Yes,0xd14d4e3141731b381286faaf1aa2fb77df02c80e44b7ed9ae2a55462a861f0a2,1,0.430000
No,0xfe8de1b4313d7627d65a380e03c6f18cda477f5d74de4dd01462122e682e1de9,1,-0.706765
No,0xd3acf5f4fc4063c781f97d501b954eda81454236879c62232411d5696d7261c9,16,-8.190000
No,0x8e534b0b5535e6ed03e2722bc805047fba18450cd7f2e89b3b3664b5b98a82e4,11,-5.639160
No,0x46fcf4d1b7bc4a6de7f9c42117ed0c64bc4b2fd6337a4bc150f7db709827d963,2,0.659648
Yes,0x820384bb95d97b30d98852de5d0d2bedcc09530152fd0b83aef2a2b511e3f2b8,1,0.100000
Yes,0x105c039cf08420759fb2d31ed719e415b6c4e53b8844ce48ba9b8c3882fc2eb7,5,2.655200
Yes,0xc982acdc3e3ffd210fa91ba7436120d083a9f03ff1c201a05361de71ed2aa957,1,-0.490000
Yes,0x2fbce1767b657ef8f8c3e4b2cf52eef2b33c7f09f05f04a1b89bd191edf7327b,1,-0.499978
Yes,0x386eb32e785cf411afa27e21432b3dfa0b43e36642716d9efb4864f22b90d4d6,1,0.360000
No,0xfb3280511aa2ec78491e0128594a11920a26b0ac3e7e771dc2cca9644e346ab4,1,0.380000
Yes,0x300e32ca5a62a4980bc95e5e3885930f8b888d26d46fb61e3dd11d87700618e3,36,-17.874733
No,0x465d6321a213c799182fb70b793b5aee95b031d8ed3fe98db326fef26ecd2451,1,-0.500000
No,0x97ad5b37af7a8de380bd8f377424ba9b86c2758beceafc6f95bd14d1347e8283,9,2.740000
Yes,0x08384885613b0b07747eb0067cb9a93b015b7db8501220df0b9f6c56e5eae725,1,-0.500000
Yes,0x996eea627815c2e1f7504ea306dd27353f1990e95bf92c97d710485c670cec7e,1,0.470000
Yes,0xbe868430929f319ef2f2987ab94973855f696124b9c0a123f52289a6d25046ef,4,-1.440000
Yes,0x135d7b9e43d9a6f16b3a29883cf2c37defa9fc08e47cd19b48e5d410cc1447de,1,-0.530000
No,0x75d0793d696aa01f6af1c299a112238c45d96a2343c6aaa906ce7b777306a717,1,-0.480000
No,0x9131ecfa44cbfe3c77282f67d91af8326bdf7faf792a227611213cff4c20f46e,1,0.251657
Yes,0xbc58b00127a390e39674455966aa5a72e057eb97146d07685f1e688bbd2628aa,2,-1.748426
Yes,0xd34b7b8e5a1a0f6219a82bed039029cd8c28a09568301c0dd891b7771abfd3d7,1,0.480000
No,0xf6f8ddf9cb6ce31fadfe3fa95ca6470014afef1a2d7122c1d3dd7df40e3cfd25,6,1.640000
No,0x6b66d4f2f6989c9e0d37eff285c14b357d5825ff3291ab7a240f9d973415643b,5,-3.160000
No,0x759d628593bc4d7cca299e4a52eff33adc12d1987ed55a48ca9145d5a0fbe270,5,-2.930000
No,0x93392a77501ec99814d55a81c931b4547de3665249bb9c3f67ccac5d1e7db16a,1,-0.580000
No,0x37e27a528f69a3eb86ccf6b924a620a1f04b9a0debe33a537b64d927a229ec4f,1,0.502260
Yes,0x4336b7544178f4163ea3c66b2f0acfa554b80cc2f9bed456552837a455f43636,1,0.560000
Yes,0xaf9a8288e6bd5f5a045158ac1e81f6d7657843e9c7a8c55c52572276cdb0eb67,1,0.475262
No,0xd6dd0d2d8960e3377f17350b66b4b680d86aa642a274d5e4a3b1bca3d36eba4d,16,-10.107672
Yes,0x6d838481967e78cf67903ecf8f1143c87766070f9ff4c23be9d63fde5ce9a0c0,4,-2.069416
No,0xb21b1b31861b6bd233312c1d9165c7982c99e593b8437739c3714a742d47b39a,2,-1.032976
No,0xccec3a43b51f25a0efa239bcf27ea4719b512695f1cffb1af0a1acaa8cb67079,3,1.759956
No,0x57b253e7363e7de8a577c7672d7d733e56f2c3a1f0f9a200004020848f0eabed,2,0.200000
Yes,0x8ec153d0b72d88658fecef89b6855277f67ab44c0866a452069562652e97c702,21,10.820000
No,0x6cb60bd6e804fa5e047d2fb8d729878fa1be4f0747f85d97bb02c3bc2e404081,1,-0.850000
Yes,0xc7a09c23af3a6c6d1d4237ebf3bba90f599aa5a0c29b77c5ca5a3e6ef833b347,4,-1.630000
Yes,0xc370702d60b5d08bc4e1dc69e876468c5b65eba7bde60e6465b1ea29f2ee8224,1,0.440024
No,0x8aed33b7fee7a7df4d9621e85f3b3c9a16c13bddc3cd05fca581302787caa19a,1,-0.557494
Yes,0xe1d0d290304ce98851804f33a1d84bf84c2a6c36a4797567474a18226d648bdb,1,0.038122
Yes,0xf392db79144a59e98a1e71d6c0926d7472bfa72a749a1e2511f0ec24bb041913,1,-0.756872
Yes,0x5b91cfe699cfbfe3fff7e33965c864aff7db7f47bcf52183471c220562d43784,8,3.736350
No,0xa1b57ed1134b17f8c48a8797eedfbcd44b630d46dce57064b4a326054b4f8fb4,1,-0.640000
Yes,0xdf1de031a4d4b5dbb19c8a1d295836c15dee54b5d01a224a7e28b652866d696c,9,4.830000
No,0x7c37bb4c2dbd430d4f69d7c7df7f98f8b30774f9b110401bc6f6d19e7789334e,16,-8.789084
Yes,0x007524474164c0a1481fe3ee77b00409b31037355de5f30b4b0fd69722a197f1,1,0.499271
Yes,0x74ddad7bb25efb5143d6b21e1f1e6b11b75eb6fbc986db2372185e6128120694,1,0.330067
Yes,0x92a0f324140d5424e6c6b28c3c8ecee677cf4eccb98eafdb161bb2f72cba2a74,1,0.557365
Yes,0xd6dd0d2d8960e3377f17350b66b4b680d86aa642a274d5e4a3b1bca3d36eba4d,8,4.680000
Yes,0xe15eabaa5ef575781feafcd96a256bdc88f1545d507ad8f62ec9fe18cc8e8b10,37,15.235397
No,0xd368f180f49a098a57c420d52b0b7cac3bf3f11cdc54a2d527a389d843b3a9fe,1,0.230380
No,0xc99fbc9f64fa0f66470f312f42e32f4a40ec3fcad5583a90a8b2be4acb998b10,22,-13.189314
