grp,condition_id,n,sum_edge
all sells,0x5af1357c7a0ea8e4242987128bb0218ce55775eba24d3659e25a8efe9371802e,1,-0.600000
all sells,0x968bd52e910e89696f12c04fd921015c051aa08599dd8c3769cd223a1ca4acf2,2,-1.292959
band f. 80-90c,0x87bfadc267506f23659028fd10e9523d892c1da55cbb5a72db32de5cb07bebb8,3,0.319065
all sells,0xa4676679490b30cabbbc69fbd0422b1300c8ef5845435c9450d80d0e7cae6535,1,-0.507528
all sells,0xd0556f9db1a4c4c11584f4d60c3a5171717db241945b3bbe39d6f64dc83f6cc4,2,1.160000
all sells,0x3451f325145d64b1f7a7c30eaac6971906b694272bd43fdb99216d9564cc16bb,2,0.298877
band f. 80-90c,0x18f5dd7b8f370e73d5e37237881a598be389ef18c0344341d0a950727dd85d42,1,0.150000
all sells,0xeb5c6806d1c544642f232ac595251827955c1b0b6875495035fcb0f4ba5909a0,1,-0.620000
band e. 60-80c,0x639c9cdc3cb2a21dc2d059d91d44c6eab5144a209f10e46211dc0b5ee7efd182,2,0.490904
all sells,0x1db3521be99527b58d0f8a2306292b785bbdd93826b844bd6a1a5f20666f9ae9,1,0.110000
all sells,0xdb34274928ee8994b83e553e34f3f3218d9365084ca58298d03b9e7944dfc3a5,1,-0.410000
all sells,0x1b26b2a8b978f582b5ee99a83419028f630e9944256e95511ce09e4afb2b74a4,6,0.327189
all sells,0x84a7e30f4fad6f24ee3bf6fbd7a4ef19fcbdb217f5a818764a9650bdc7ed2827,1,-0.339503
band e. 60-80c,0xe72d9835f0f2f1cdd5ce2ace379604eac5d85a1902e392911f3eae75abcd166c,6,1.945874
all sells,0x1c8164917b6f92ecc56ba5b53848069a23adff05ca468385fc791289d2c40ee0,1,0.094281
all sells,0xe1991534f5e82d33c9bbfa49ab8ed5ffe34995ec0cff70ae9b0ff5aeb51aa54f,1,0.224389
all sells,0x07c5e3740c6800a18f93b05181547de97b7da237171efb1d8017f7c3ec44e317,2,0.947049
all sells,0xd2defa0b493fdcbabff5495505d33fdb32d42e9aa3c61cac0c71ab3cd74efa1f,1,0.629840
all sells,0x13ec92174cc10716def22d2adda2835bb300db3d532ae69278df0046668491ba,1,-0.303630
all sells,0xe650b27e4fd5b898b5ec70fadd8dfe0125385b3c996205fdc0312e4d43c5804a,2,0.703517
all sells,0xaa45db093e4196724e4e35c3758cb66267ab940a313567e35bf3c9212c648671,1,-0.900000
all sells,0x0ebd0580de66c586524b1171c971cbc2459f09a7fd22e8885be2f206a1896aae,4,0.081192
all sells,0x76d94f7414bc622cc6cf8df6cc91f88a5e3d617d25f2fc34766f06245eabd2bd,1,0.259249
all sells,0x3888f8999a76482db42c2e40ab371695a03c52a9e292017c4fe457b31617b6d9,1,0.470000
all sells,0x6f521c8eaaae2e2adccbad2bb348b3cc68e9b0caa4188cb53d66685794df6f73,3,1.370000
all sells,0xce4e2766feff28b08167b859eeaeffa33b7dbb67643ebeb2b127082c23d545d4,1,0.230000
band c. 20-40c,0x6f6a0c62f2763dea0e634bd48ad42db05ff979e50a280e610735511129f4d980,1,-0.200000
all sells,0x998efd8b95f1d26b648be6e07c75db99c2be186c5a6b8833394d1347af46ac41,1,-0.500000
all sells,0xc12776aba3786d5205cdfad9d28e9444c37c1c4915c966c77c5dce2b9724d2de,7,2.010000
all sells,0x28a473ce71d4ade609d07c4353343c396d8b65ed2c09949595c1b8e4cdc88c9f,3,-2.770000
all sells,0x29b4afd721ece1bfc6936078c6390d3acfc79b32db019eed3eaecab17b13b14d,1,0.070000
all sells,0x94e3f2ada0f93e8fe6d8afd3d4d09b23b15741e4402238f8f551204a943e07f3,1,-0.540000
all sells,0x6db7d8aa2b0b78ce651aa6eba475a014eb947bc5fed772f638bedd071f3f80c7,1,0.147959
all sells,0x30aa8bbb14821c11e1bafae71c85feef70c899eb751c71b3b2f81db8f741c793,2,-0.704937
all sells,0x513e8dc3ef6dc8b62da8858a30b01f77f9fe72dac544288b38e3631fe4eb65f2,1,0.140000
all sells,0x22138ac97cfb6f04b3a7560225684d6f821e5e470b876de18b7d3d23f7cf7736,53,-0.675732
band c. 20-40c,0xf134b5d6d31ea59fe65cb22961ec1120e41a2451ef9311d6b750d6638a1c9322,1,0.750000
band f. 80-90c,0x2f5a75d9cf914ccdd66640ffb17b883e78538d5e241a20206ffc214456f0daad,2,-0.620400
all sells,0xa75a205300edac4d68cd48eec8427ab77e5af337fd9a61479b4fdb1abe290ec8,2,0.019328
band d. 40-60c,0x395540d453ffc12f7858a00a818284e714b2329427786b6c6dceac78e996ce8d,1,-0.490000
band e. 60-80c,0xa3e27f44fa9126734edd69ddc672b7e307249cecb8522c277a5c4bde2c298a3b,4,1.193804
all sells,0x9ad88356b7b2fea1e54197167c638b97543e3056e8e80b77c2c322c9d1df000f,1,0.077902
band c. 20-40c,0x6da326018f38819f2824384c97ab018d32b7eb3159225a70cc6b0450eecb68e1,2,-0.537988
all sells,0xb2518c533f4208f66414852b875d2031ed483ff7708cec97e029bf6ef3f603db,3,0.672738
all sells,0x3a150298f1314b0f29685c26cd3fd9689ac0037533ebc29a496a23424f9c20bd,2,-0.018957
all sells,0xfd2cd91be3b1215099cea2512b3c98c3e2da290064dfc0ca815d4e315fb6fdf9,3,0.364907
all sells,0x2162619c67f47ec3b7dff3425d67a828483f1170a080e9f25f969b304cd7acc0,1,0.089794
all sells,0x639c9cdc3cb2a21dc2d059d91d44c6eab5144a209f10e46211dc0b5ee7efd182,2,0.490904
band f. 80-90c,0xcfa703367c9876a9de1000f72fa9e1942974ba987df2d3975a1b020bcc9975cf,2,0.300000
band f. 80-90c,0x1021ca9648ea4587d354efa236c771cd13674592479d2a9ec8a29e34f1cdb0a8,4,0.460000
band g. 90-98c,0x413c4f428155faf5e0465b1eee9e11dadbbdf31024efe031f4815208ae83a0d3,6,0.477455
band d. 40-60c,0x229d6bf978e59872f6f9cd59953f3ff7df22250187ef9e32963caf10637e433d,1,-0.490463
band g. 90-98c,0xd22589ac6adcce215b8118fab3b4a1dc3bdf67df225bdd88ad39bd72a98443c0,1,0.039670
all sells,0x93a025dc89b7d18c7755f2988fd3b70164ac6547540769ca41b50b1000dc78f7,3,1.234721
band c. 20-40c,0xcb264069f0b8f30a94ec11c1e0b639e8dcbed8c25138bb22da536dab705fd7bc,1,-0.330000
all sells,0x44d3740ef13c165ea99faff0240714b56df620271d59dd7d8914e07c0fd88c0d,4,-2.280416
all sells,0x7329b3fe87dbb4fcb1d937a29631a5c2fe171bec6343cf8b23fff1cc66759cbf,1,0.450000
band e. 60-80c,0xe1acc64db5f73b8ce42fee0c700c3c54c8244f770cd713e22d48b12f323b5af8,2,0.692399
all sells,0x21b4ecf6e5146b860d281c6087ac541069d99723268e838e33d50e7fea22440c,2,0.900000
band g. 90-98c,0xdfb0a504b8bc6a727b2346bcbf515d46c71971d69822203a838897e90a6a8222,1,0.080000
band d. 40-60c,0x107dcfc3061b3990d169cc28d09f979adbee452b0d5e6d30af5cf34037652e5c,1,-0.554090
band e. 60-80c,0xc952aa669d93cedeb575e7e82637c553983978c2617b9f45d4e0d7f50013ecf6,2,0.603206
band d. 40-60c,0x0d368b4c6209411e8a540b1cab4904791bf40e07c5d225bfd90bf4ebba5bd67d,14,-1.144669
all sells,0xb77d0831c6ac539c29b2790cc52184114eddefa1a11401392dce18addbab346a,2,0.077924
all sells,0x58f61bc79b2c817391065d6f06b2afa8ec05063ccecf333f8abd46a95b887690,2,0.431212
band f. 80-90c,0xa247935b78357daf455c161e37f8ce537bf296b95b5ab9d7411b47cf4f2fdf0f,1,0.125898
all sells,0x1e8287101399f3c9c1c135d82f7e53613a4ba421cab14fb7e6b2b1cf8bd83f30,1,0.083845
band d. 40-60c,0x85812ed4a9cda6f0c63b7bc6e97856918be5b4903cae00b630aa1b0c5fdc0e7f,1,-0.480000
band g. 90-98c,0xd0c7b54ce2f08bd963affd9eb2b44ded3ec369c21ceb0da0fb34ed2afa7a6320,1,0.053950
band g. 90-98c,0x749e65112a021ccc3fef0807b8d215d946e14c53eb3910aa95c3c8232101403f,1,0.060000
all sells,0x97ad5b37af7a8de380bd8f377424ba9b86c2758beceafc6f95bd14d1347e8283,1,-0.386039
all sells,0x19a016da8f42839b889ae582b26f70fff84932a491118b881ba39e15e51deaca,1,-0.556916
band b. 10-20c,0xa7e1a6848a850d55077dd95c9086c66d83774275e1b5eabe54b7200743334a57,2,-0.281340
all sells,0xa5e590843e0c155e6b6ece7c942b1e2b342b2704afb9e096e7bce76ead7d5a79,10,1.139015
band d. 40-60c,0xbd602c5fa0de3601de2c6d3d33a1b5de81de7185174577fec03947b2a206c472,1,0.527147
band d. 40-60c,0xa421f8c11a005586d825894e4b17888ff807488b855a22abbb0da9e7fd9ff52d,1,-0.423501
all sells,0xc1ea54ed3dad5b0c79c24e706949169cb64517172f6b6e01255c0d27711c3994,3,0.211202
all sells,0x49277ad01b812682abda52700fb0441a07ebf033ed6e9b31b34ddb8c0739de8f,3,-1.260000
band f. 80-90c,0x94c77089d52470ef1d014e2c2ca3c1b9add6a08b42514edbe16c14cda99fb0ac,1,0.180000
band c. 20-40c,0xa17b3bd2dd411f60fe59e19a53e99dbc4ca8301b6ec43dba885a19e207b9bd38,3,1.950000
all sells,0x4d75d12bef4a5688c348b34dc4e66ad831508bfbc56e4cdbbbd7a178d311bd4f,1,0.190000
all sells,0x9d013d3fc2d53c9c22d1738416312b854b72a80fcbfa5940937928578b686698,2,0.575539
all sells,0x51221ee56ff6a9f1062740a8dc618af6a4363231504d176053636c39f623f959,2,0.440904
all sells,0xf95a34f0e8ac2a7467358faa5d26af78405e31eb790284f7c16e096ee4b656ee,1,0.379818
all sells,0x4b61a1505f2034d5abbe470e8b2b58a5df0775592a8424f1cab25e075001b518,1,0.686097
all sells,0xf034ec6ad33eee254dd676f8b4ad507786737535d4e1c1ae5be6b21782384793,1,0.408013
all sells,0x80a0d3434e1a772a4f060ff43572904b1997cd108f60b0e4511711399ffd10e8,1,-0.622859
band e. 60-80c,0x22b67279e19a52f82a744e2a72c8cb485e862895985148e7775a17bb6ce2da0d,1,-0.663867
band e. 60-80c,0x792add15044f520a3ac1e6b4d5d76cc5cf19289ac862141f4b5a3072abe2833e,1,-0.630018
all sells,0xfb1122f50d56c28f00f57741b5d52925e4f6c1ddce3a1a77cf34c5cb712b199d,2,0.267420
all sells,0x1f74e7022ac75a7a578350b21418f334e8204fa690021d9f1f1a025d99c5c41d,1,0.190000
band f. 80-90c,0xde3f9e35b32a99b679ad3f4ecfc25062071face5ac28cd83a3c6554be65b578e,3,0.450000
all sells,0x36bbe7eaaaaf7fa7c36819a7280093484c56a6c39bd0cb9f7569d5631cf769bf,15,2.298375
band d. 40-60c,0x0c721a05763ecc28de5f8fdfd7ae1d666cf4301fed30706f55025da3107ff2be,1,-0.420000
all sells,0x5068a268365895ecda3efe606c5016490ca84db8f3c9ca918e0f0903d80bc627,3,-1.600000
all sells,0xbc32282afb28052f3a7a16cd9514c3a64cc133b04f8c00ac78ec7bda0f130a5d,2,0.680000
band c. 20-40c,0x4d24462ca4d1d7724d923ec3db4991df75ac6be542e0942257ebb146e476bbdc,1,0.710000
band e. 60-80c,0x4bebc6075947afb6e9f857c2c1b21e480573a5680a6398c9fff52b959645d32b,1,-0.780000
all sells,0xd7f63eb9275b0e4804f41552b02a1b640bb8ce137e0ec33dc851797f46b5bb2a,1,-0.876137
band b. 10-20c,0xded6c58130ea5bab4ae30af2098f68348ac53b559c72e3c81b7d45233764fec0,1,0.829634
all sells,0x495d130fde084b5a787c8798f404cf967f94f797dcd608a395ac990e3cf8074d,1,-0.180000
all sells,0xb3eb6a35df207e81b82f72c01a50340465d32232164478ec105fdf1bf39e378c,14,1.808849
all sells,0x223788d9b6e7bded740197d5516c7ea517254ae65cc31ebe0ecea4274ef2935d,3,0.609797
all sells,0x08ac1bbcff8c6bf57b9744970faf8ef8a97fefa20737480a53af4f8d398f5d26,13,2.250129
band e. 60-80c,0x4bd2107adaaa7cf0a1ffba4178c164bbbaee8617c624eab79716ab5c6e3cbac4,2,0.664031
band d. 40-60c,0x92e34965260e77474f65ff5455fb876fec37b23c67dfafcba1dd475b967fc7dc,1,-0.404042
band f. 80-90c,0xc3fa2a1bba11d4faa7073148fa72c7523b160b08e239f0a4c8a800e49778c211,1,0.200000
band d. 40-60c,0xe6bf1ace7d8bea52cf59508f5d25a33e9479bae684c48f540debe196a1ab0b3d,1,-0.460000
band g. 90-98c,0x7eff94953c3d8aa9a36e45a545e57564100ef003a90f088b3eff4a798b35eb5e,4,0.144000
all sells,0xb9a78b13f2d6f9cfb3835296738048fb2ed3ec71f0633338b9a3823be4abdc05,1,0.194876
all sells,0xaf480339a0d35ae30d5f0f0ca71c1ae3574b1650ab95b3603d5e00d2b0269c52,1,-0.470000
all sells,0x685f6c3d333c11e65a9cca09fbd673d4de3532f9f47a04036bffe09299456a04,2,-1.120000
all sells,0x9b01eda7d0b220622660f0ac770116bf8c78bf4db82afbd621fe89581f474ba5,2,-0.530438
all sells,0x361319c3fde8ec9fff208881ad3a0a7de1ae7ef9b09c751834c1827db5e198e4,1,0.110000
all sells,0x908ae4dab4837c523b29f5832094a5d74c631bdeb40f8a5b788a75168b2b6236,1,-0.380000
all sells,0xb465c0d920be7fa9413909befc3989247de10a1d4feca2621bb36f9a62191a12,10,0.530566
all sells,0x7d130bc0a6386f3ef22564165af87c128dce53a2c85101be02df67a5b97a5759,4,0.651219
band e. 60-80c,0x839298c971bc7e0d3a4c3c465f0fc8df911271fe2cfd524d383f2d482e65dabe,2,0.710000
band g. 90-98c,0x30d49ac0a4ce091a98c3950d5bb84063676596a889890300adf24b0e2c410e3a,1,0.080000
band g. 90-98c,0x6a1f0c150d706d60e2bb14479a99c4df7a167029282f726b7bf33ff01123eaa7,5,0.249000
all sells,0x480450b82f020f957b16b2091095d63c90afbff89d457b593a050598e7b87f03,2,-0.562720
all sells,0xfbc9af8c69b3c162f80b462c39775420f6a9363d54a33e56a8790b84b283cb37,3,0.861906
all sells,0xd498c073a2409ce5bc2805044f3098a046577b0d8009011912d8b85a980802f6,2,1.158486
all sells,0xd6186948bef90b9a69a12fe759f418bcaf113b0308cf27e6bacd70932ed697b1,1,0.210000
all sells,0xb3cd082d8b796a526f43f0ebd917a14fee4dae78a52c4e2563964cfda8edf467,1,-0.550000
all sells,0x03356ab7e886841ed3edc05e30051549354822f5f21d712fd7757c227d9314a2,2,-0.050000
band d. 40-60c,0x498cd7fcb7d5209192cd31676f27413e0a3bdb8c8d8d228229cac24c0701fc27,10,-0.016940
all sells,0x38f0d870f1c4e100b6b651d5068bce7ee44854c3e07702efca3a581b05600b26,1,0.210000
all sells,0x58564dc91b0ca58adcc986c75806fdf806ab9189d9b7a456496998342f2255ce,13,0.734161
band f. 80-90c,0xeb348b65a59bb2752d3dd10636d17de501df76a424e978e136d22e76d07c84e9,1,0.180000
all sells,0x74f07fe98e8fe708ffa3e6d7f05914f52a411e7066dbd3bc42459ee97808bf74,2,0.850000
band d. 40-60c,0x2d2d67495f14524f824804bebffd0b0100bb99511fb33b543d251c7bd0e9ea40,1,-0.450000
all sells,0x2605a86f36e02c088e12678a73754894497f32b5cedb8d2943c357271d1c24bc,1,0.150000
all sells,0xde7d0ab69c9860901626217b2ea84c962a20ad75bec7c98ae994801a2bd0de63,3,0.504792
all sells,0x064e3aa473d598e9a0d6aaee9d32b32f9f95f0b5498b596e25cf3c940ab8d695,1,-0.840000
all sells,0xd2d616af8e8420da23aa67d4db4ed1e17ce15955b6b5a907bf791b49428589a2,2,0.247603
band f. 80-90c,0x7d130bc0a6386f3ef22564165af87c128dce53a2c85101be02df67a5b97a5759,3,0.385899
band d. 40-60c,0xf2f0c5633fa9e0dcaf99be96603d589217b9ace1120200bc8eb46873bdd8aae8,2,-0.900000
band c. 20-40c,0x1132ea2c6067952ba66148aed8cb47132f5453f69bdb784abd1019e877ed8706,1,-0.280000
all sells,0xa3e1927c69ed0790dd383673cfb2af7240c42cbae9c81e16aabec0ae0ae89200,2,-0.310119
all sells,0x9efedc6776e4c91a6d0fba488afd0df3c703881ef32427accbe093b184470684,2,0.080001
band f. 80-90c,0xef61af7682b3806f74de46c9a5671df1d9a7a912d148f65e7bc6a690a930892c,1,0.150000
all sells,0x4fc4233a4b83e10430f2a1698a79846005c92d5bc381593c41770fb3e21e9ba4,3,0.700000
band d. 40-60c,0xd1c99778ce10cc16d16d71826579fed70030b2d48c43c7138f45346e92718b3e,1,0.464799
all sells,0x66f4ce1303ff1c46d64c06eb2c7af3c8d0b2348dc4378f8174941d387445f938,1,0.329412
band e. 60-80c,0x4c6aab00fb17b8db21aed304a076db09a207bc238cec773d4b066ca39e1c83ee,1,0.230448
all sells,0x4da5b5a9ee47fad6ef975f9ecbb17296ab3c054afcc95676f5091ff43ff9d412,1,-0.200000
band e. 60-80c,0x31563cb8351917cf13ddfa9110017b2903b272f1c250b04fddfaefd469d1f83f,2,-0.390000
all sells,0xab2cbcb00230d59e173bf99713cce77c7e3ec561e5ccb990592bf62875156388,5,0.746351
band e. 60-80c,0xe6e73195a4c47d36df6f79d209431a794c599f5287a9f35e36e394eb72511301,1,0.315510
band c. 20-40c,0x73d0324122fd97ac1d484b3f77a215fddfb1c540c2809dd3e2c8d10f5540efbd,3,-0.860000
all sells,0x61e51090cebc3a0c3f050afebcacbd0d14e0b0557acd007ae36339cd18c80463,7,-3.574348
all sells,0xef88182f6494396820c720cdb0e3b810c92b58fe810941da1421fbeef83bf60c,4,-2.440000
all sells,0x419df961def1517c12b6da92c135675559ba7dd511c4460e08e83d1bf147ece8,2,0.383140
band c. 20-40c,0x4b4fbe43a08490c88bcf6843d10014ace45b42109fa68df291aec3c76bbd8aa3,1,0.620000
all sells,0x3943b762890383c51bb59fc40da59567dc164448382ee7412d8c653c6101d8c6,1,-0.667680
all sells,0x46e0fc20cfeeec63ce668db4394b99b75867028b3c36ee0d085176ffd2cdd7ad,2,-1.050000
all sells,0x24b27cf72ae76b76aff37a5a000e417e8deb2237662b746f2b7386f484ae4467,28,2.231989
all sells,0x3501017ee4356f0319ad8a09fe96b3ef67fc4b9bb05eef3550782b4446b9c1df,1,0.070000
band d. 40-60c,0x1af16bde98488bcaf34da1954785831615e9011d705dc1eda087f07347307970,1,-0.500000
all sells,0xe86f6cb0275992a0047cba25323e117f404c0a328f5766f7878803385146d68d,4,0.999919
band g. 90-98c,0x56a7dd4faeed49a56c6ceb21031a881a3241232d0541a037542715a21b4802cc,1,0.079632
band c. 20-40c,0x13b1bfb4d3d001814cc7c7dcecbd2de54befc1a33dc1e9b847dc96b0d66ca46d,1,0.660569
band e. 60-80c,0x79def583bce398699f8e1e5cd7b5d8933067b462f095ad190005a6c3e08c28d8,1,0.271002
all sells,0xb523db2e39a90b7847398cc9255f9ddb6f2a42c79f1c4f49cf625754da5903b4,5,0.866591
all sells,0x18a8472b4d461a423afa02313057319db029632c91b7a85a353dd0fdf358397e,2,0.406846
all sells,0x5f18fe243edaf6c98882c7e63442c24023a07d465b41dbec6517af1bd6de40dd,2,1.380000
band f. 80-90c,0xf945d876398a34859e6066208bffe6e61b68fe55513304e5a4079461cadfda0c,2,-1.642156
all sells,0xb7787cbc070d7a311e90182cfe775199f2f61ae6ed0c3cbac495fa04b8c6ea45,3,-1.500000
all sells,0x5010f84522ade23439a6e7b173896fdcdeea448d9a538127b2f697fcb28a3dfc,1,-0.110000
all sells,0x6b2f74dfdbbe1b96cac899a6ab2c0ed31268777dffbb418bafaab50e69aaa9f9,14,-4.196737
all sells,0x8ae217a25db4e6da760cd681b3de4a7764b2270ac268364011f99e850b9d3aec,1,-0.651595
all sells,0x7f035ddf70404e8efc62796dc27c624666c88cea61e0f3a36d3b45e273934462,1,0.120000
all sells,0x2b5d41cb0e9d749108c593dd41fafd6f7f34e2b78a9fb4e9bd135f9b05968814,64,4.211719
all sells,0xb66824394243798d400ec01cdfc16739b7c4655f74b567f354c691895d2c40ab,3,0.443257
all sells,0x3774cdf17e49143a4f6e10812df8b06113731493842fccc52dea045a1744ae61,1,0.060000
all sells,0x3e8dffa4f98e2fe2a3be158f754dead902893759288022bdcb7b1d81edce588e,1,0.051114
band g. 90-98c,0x41a3c13541b4c7761f7ad32e46c9f8fe104c2ca35eb5a56ec2eeec82d0a16647,1,0.060000
all sells,0x697153750b6eda22a967f138534ed9cb1c5f6e289447888d2b5b515cb7c1488f,10,1.604476
all sells,0x30426eb480c085c3b2744b43580bceca7451d5bb93bc2cd9a0ef0f86b74c7655,1,-0.330216
band g. 90-98c,0x16ab157905d7d24a828e3b6d957a078de189bfb8673c246d25d3394424cdd3da,2,-1.855180
all sells,0xadb64b029295d47cdb857ba752c92dad29077a3c2d94e5fd3b446218a615e3f2,1,0.480000
all sells,0xc985898a913dd38d561232e3cf89861e24fa77aef87b09f0e9843131f534b305,2,0.490000
band d. 40-60c,0xf42b838932e5bd91806c2a88d6494ef007f728bede538ea3587d9b182b77e0cb,1,0.530000
all sells,0x3d206d3662da38668c0b3f2adff5e318a3114ea7d6120bd6242ff26044716907,2,0.720148
all sells,0xa9e6bc19d4aa5ad2e02544b8462a5936bedb6c1035a8a3c2dfabe643240a0e91,1,-0.760000
all sells,0x70b23370f6ef3811ae6ee826364acd6c6a17140021228933b968bc23ab760ff7,9,1.540272
all sells,0x34aa21fa8c2913b00485f493664b4fa2f309d680184185e2aa0e1e66687a6c8f,21,-1.957508
all sells,0xc53908c9725eda4fd2d249fd5ae0cdca01a4929273da3a70fa4621e1614fa055,4,0.844085
all sells,0xff9fe99e312e03ead8da61051534ba51280939a828a601c6d6be50f7d2b21412,1,-0.767207
all sells,0x32decb2a7d53b53c96eaf8e738d3a722f34b40b0bca936e0775b786eb17cee5f,1,0.542329
band c. 20-40c,0x3aaf41017f5b6edee30e66ad70f2f146fc836b376b55f578ce39a8a894c06f0a,1,-0.330681
all sells,0x72ba4fc49690ed7c9ca9162f704ca4473901134c76b786af3eb4d6c5c5046a25,2,-0.840000
all sells,0xdbfa254045ba0697f530f2eb5b542d7682f6f332b2f20fe132e536ce48e0c6fc,2,-0.642492
all sells,0x40e2282a59c796c9ddb71c41988c7f3db484734fbe53972fee0d12ff172ce74c,6,-0.740000
all sells,0x33b0f824b99681d10f925e294f7034a845d28fd2b2519aaf06ce308ca913d335,4,-0.721506
all sells,0xf5654f0d04da33c7b809c42248bbf61503113b936390914f26925761a42697f9,1,0.649961
band f. 80-90c,0xc92220274ca5fad2dfa039ac39e90b3a6d5fc40fb671fcb44392287b776875ee,1,0.119659
all sells,0x316d2fb285bb2e2888bc87881293cdf70385473c109ebb528757525dc2471076,1,0.231128
all sells,0xb8724de28f0dcdb71b55abc89f54a5788f7d7fc364160ec6a45b941d5c332988,32,4.663936
all sells,0x8753a2c75150326a32dd107e10875803bb66516aa481773286b173a054c79adb,1,0.349918
band d. 40-60c,0x3a31135e0e198862fcbb3e6d7e94d6480f307b355ea6db5fe5878822b8fa87b1,3,1.787068
all sells,0xc3097a5e882cd1e8de1a7880c599537dbf8cb88148b2fd08fa0edb9bfbdc4175,1,0.094952
all sells,0xd37613f8e75f8241c2f05798fe1a5454af036e2c697dc958ca1073e54bbeab03,1,-0.500000
all sells,0x32a795daaba24cb9b47a8d9519ccf89f51895b055dcb6bac1d88cce1c6b55417,1,0.210000
all sells,0x4cd77d456c83e7d8c569a8fb8f6396c3f40154f657e6d970733e2b1b6a7110ff,17,1.811681
all sells,0xa56cbd2d48e22a66909134de931aeb751c02b311eed33c96145a29ffa6433c6e,2,-0.210000
band e. 60-80c,0x2f610a7948e03a9091293938a1af5f97167d5bf92ae4c72536ef8695cf69e827,1,-0.635000
band c. 20-40c,0xd8225e3063e955ff2cfef26fc0ff2d20e601df151e5547431d250adc38a8a6e0,2,1.567347
band g. 90-98c,0xd920521496cd262338c3af6a5832e074ddc5bc01a48a91becb3aaf383c09e2c5,1,0.040000
band c. 20-40c,0xf15552b1d76ea211c1c687de72afa87dffd7b8e2968eeb85ccd0c874e532a779,3,1.086098
band d. 40-60c,0xf0c4749cb8e6d006443a7746f17b4114ea7aba501df797d1d152136c4fcf18b4,7,-3.490000
all sells,0x05792814150f95211b04774757545d3588975263597074171f9d7eb674a4dc82,1,0.196307
band d. 40-60c,0x0fbf11375faff96f8c645931a2abf8a3f196f7ef3ec9b384324bc26085ee2dac,5,-2.460000
band g. 90-98c,0xdfd00db2feefae96ad0cff7ba06423837fa85efdf2d73dadf44338be4bcd9b2f,6,0.540000
all sells,0x0c4109553b062ba20856b3287f73f131760ffb9081d62d44e289359fed9dc7cc,1,0.339878
band e. 60-80c,0xa95d48279f55ae3288220263c0eb8a28197828121b878ff91671695ce88df46c,2,-1.530000
band f. 80-90c,0xf15552b1d76ea211c1c687de72afa87dffd7b8e2968eeb85ccd0c874e532a779,1,0.126040
band f. 80-90c,0x59e19d9c512eb296c0c28fe738db00c0839958ed66ff0023da45275055958e70,1,0.110000
all sells,0xb30b445c444a37abee33f0d351419f476ce960b5c0aa894c8847ac4a8d34b187,1,0.153734
all sells,0x4ff6250981611560e2c35d56c404e109c152fdc40c43c1c277f5129770d79fd6,4,0.600000
band f. 80-90c,0x0a931d96b40bb66c6d9c415f025c671126ea5ffdcd8c70b4926bcae20a351841,2,0.370000
band e. 60-80c,0xbb12a17291206bfedf233a1e0d1ab35b90c89232d718169d5c88b9fc5a80ac6a,1,0.371136
all sells,0xdd09a6831a8508865e3641acb68e7bd6d2795ba2e212ca6b9fcf0aa180bf9ecc,12,4.625538
band b. 10-20c,0x9c2db022cf9ef3d0eb486b5a8e935faff29b65af91a9dd3cc4264856db9efaf0,1,0.835257
band e. 60-80c,0xa792bad05442d3c04698ff51824334816ba60c9b4292e6224602bf7d46ec3962,1,0.210000
all sells,0x0324ca93932e82f05a514282e2db652d8f7e47c09891548ffbb4ebfd691410e2,3,-1.655203
band e. 60-80c,0x147e390acf75566c3d5aa1d5188664bd64b609a957289cba4ab54435df586b9c,2,-1.573566
all sells,0x94a39addec8bd24a2d03deeaa43bdee6a2b11eca403cd12495eb24132cc23173,2,-0.530000
band d. 40-60c,0x4cc2a2470d7c0e912daeb8a6eb9f585189e8504f8e7ca3c6d53fdffef02328a4,1,0.542975
all sells,0xca57b20c69fc5219ae2e4c2d747689ebdcea7702558b86d99d25ae958908262f,5,1.889886
all sells,0xc9742c7e9339fd79d47f12eee13eedc9c0734c29929d88c2ed3b2ea3c5ea6bd2,2,0.611414
band f. 80-90c,0x4d765b0b9ac804b4caf06003f4fb1ed6ca29e28232e5eda7b6e40c5aab13ba7f,2,-0.626002
all sells,0x26c10c27cde58e2d6214d65ab562d8142d34723b3b6ec3f40836d24f6d22dfc9,29,0.882396
band d. 40-60c,0x570bcfe3fea62410a99e4dcd9696e344eb0aefa3480ead1e9c956621562a8589,1,-0.535231
all sells,0xcc3f8999331f5b2a2fc063ca0e0ec907360b9f6a63e2b7ef3830a6321c72aec4,1,0.510000
band f. 80-90c,0x08729c6fb825e149d823b63fd2c2783070918f925d0b70ad22a4851779fce0c9,1,0.197885
band e. 60-80c,0xd5786fa81474cc98be9b1558eb36480da79881891bd28ae269786e69237b523e,1,0.400000
band f. 80-90c,0xb8864220e5dfa5c3f20c9b2c4656c986cc2083a92e2b94d7acbcd9b9ed850b11,1,0.109991
band e. 60-80c,0xa28fcbb16f57a3b97c9104514a695c6dd8db07916504490e76685459ac2441cb,2,0.531054
band f. 80-90c,0x0405a23c3ccdcb322289f4943f0cf1813ec1571941efaa86728c1af60c07ef24,1,0.140148
all sells,0x99e479c2f326de78fe1d6948e551db1614ead7d829f8d77f30b3cfc95b9e29f8,1,0.546179
