grp,condition_id,n,sum_edge
in-play team No,0xc24bb82c01f4ca1f33f3777953a6b4222f8d33dac80734548678350e6840604d,3,0.122905
in-play team No,0xc27aff9dd341fa307b6de1ca52e17783b3f5d0b98b0f7188b389e30e3884699f,1,-0.551349
in-play team No,0xc2983c06c4a07cf7f4a010a1cf938079f68513ec820e28df9081d3bfcb5f353a,1,0.191646
in-play team No,0xc2a51e8c6da6d87a704c2bcc7e625d4722573a7749ab8af75f539c5e36ad56e0,11,3.493658
in-play team No,0xc2d42027bddacf8d46fc437afe22dffbb6fd67c515f17afbff4b4466ba10ad52,3,-1.258607
in-play team No,0xc2e17ec51201e1badf39e9e6087dc058f9961b867fd88dc2a39636b62360fd66,7,-3.079213
in-play team No,0xc325f275ae8181049c23e93f76f76c49d676f8c5ed0979588445eaac535f7504,1,0.215077
in-play team No,0xc34a04c01dd9b3b10f46bf2da8c34ea9599e1ae1a1401b9b8a7801e7192cc4c1,1,0.223125
in-play team No,0xc366be57acd9b2c1c1f58640d8bdf40551072e5f184c82b45f924c2cc62401bd,1,0.062875
in-play team No,0xc394a536ab661724f264074107865af2ff800c8f830c3168ca8c1324010cf758,1,0.170518
in-play team No,0xc3a32ba61610d98f0f94b37d201eed0c4383a0cd0add81c99ffee13a463749d2,3,-1.965202
in-play team No,0xc3acdcbd4ea52e8b457d0aab462f94ad50ef361985739dc4c6e0dbf5a5f37ac8,11,6.247511
in-play team No,0xc3bda72bc85939e6b126ecefcc47800905facc4af42a6e7ed3cda14af614143c,29,4.197953
in-play team No,0xc3fbe07553d90f3d8a6c60092b8fcd0c31b68f802efe6aa0d867924737635664,2,0.380799
in-play team No,0xc41f543ccb7a1a35a200c28096cc2e5c2351c54546087f4f6cf5c4ef3e0c1aa5,32,9.155550
in-play team No,0xc454cc68fe61308cb55238e7aa22c498550da812bf7fa4852fd66a7ab546ba7e,1,0.294837
in-play team No,0xc48a0ce97ff328cf6245dc3ac5d4db3e6d5093b8209806baa1352b31f5e20ee8,1,-0.230000
in-play team No,0xc4a229b06046a4a30d9b5cd73fc6364f6b7cdc48efc33bfc6b24a2806aa93f30,78,10.457142
in-play team No,0xc4a26ee77fc5777d5036854f3835bf7ce44b42a61e3c6325c22b444627757eca,3,-1.080000
in-play team No,0xc4cd56074a4616ce3cce447c0607957ebc8905a77899dabd4b6cb56388c96a9d,1,0.246072
in-play team No,0xc4d286d2ea6ba2519dbadc39ad2267d06199a3bd557de83d1054c037752ae14c,2,0.640000
in-play team No,0xc4dd64ba5844f4a50df03fc7dc37af5decf637aacb8527fd42ccb1fbc6068f5e,22,1.683777
in-play team No,0xc4e7f6b3a454c48913097b9cb68c0ca122630e87f6be1eacaa4423d13f8ea13a,2,0.750408
in-play team No,0xc51a08334e7c0865181a72dd8c94662cacf7fd8129c3e24da5fd0ead4bc0ca43,7,1.310000
in-play team No,0xc586cc4cbbebcdb5f8dd02e002090926e01a369bab21915616c57f2c759dd7cf,6,-5.089859
in-play team No,0xc5943cca27ce657f519619520b1664829b1209f9a5ef9266be7f2954be1b0260,1,-0.305000
in-play team No,0xc59b9d44282b40ca363edf955489956e5439433a44822d4f5c93f5fd1254c8ad,9,3.806439
in-play team No,0xc5af0c55c5ec130208495ec4ae82b13f8d80ecc9306d78c93a2b604f4b82a130,4,0.630303
in-play team No,0xc5c075c77d2b8a98606097f5e42c3e907a66debf4a4058131dc0160235fa8fed,28,4.270000
in-play team No,0xc5f5e17b81b0c4de89b5c1b73012646ba10ab5e8680f221762117c13f3b917f2,1,0.659854
in-play team No,0xc605a35f1ffaa0a7a1ecde4828e0a7e5d9b3f1907ea98fed83707a13593cdcba,2,0.544774
in-play team No,0xc63fd14dc6044eac09c5e5f700248d7907c0427b5270f9de916c284da231c9db,1,-0.460000
in-play team No,0xc681618442a784aca34aa90e3348d3971b76595530ab1c201901cff55a4e690d,2,1.040000
in-play team No,0xc682efb20c063e20dc967b3f882346ad07f4da0be452ccf62b64f6bf90db523c,1,0.081216
in-play team No,0xc68eb69c8583ab10115f91d31286c9194ed196e1ceca29e928b96337fc79619b,1,0.150000
in-play team No,0xc6eee44d46b7371af4ebb9e5bd6efb2621eab522bdccc053a3173019754b487d,2,0.962833
in-play team No,0xc6f7e4a015ec643eb49c749da19553a2257add76278a252805a12dfa85103269,21,-8.900000
in-play team No,0xc70225afd173c74f7e62671aa5153db6bf849e2330e76ab48c7750c8a67a2c41,34,5.625517
in-play team No,0xc708570c8a029c396df7a6bdd5fe9625fb65e3b196eeb28d1e289375ff8b7273,5,0.651312
in-play team No,0xc7a9f8cf846f6eba833fc69da7340af7c150e6cf72fc9501507a4431bbcde19e,8,0.326438
in-play team No,0xc7b28ec12df2785e594663e40dbce04bdc8306b687c2aafc9019f5710d62b9f2,4,-1.926071
in-play team No,0xc7b5e88f5757cc19d3adce1c69ce42c35330356d4623c302582fe3e3822489c1,1,-0.550000
in-play team No,0xc7be7585e5d2af65713a648f76b1e14462132e57693af06493b1097fba992b9e,2,0.325516
in-play team No,0xc81f37f35e07f7cfe5886aaa2191f150006b0f93636a83ff07fc6df44fecfb05,1,0.280000
in-play team No,0xc8802c08f6da54c53ad126063089a15338b0bddb70a3ff787782ca0e69884d4a,2,-1.503235
in-play team No,0xc8855725402b60528e0d4cfed5420f0a488ccc46435570f139103f3d59c33505,1,0.180000
in-play team No,0xc8bae5c9e662abdd628aad3e378b1c04c149d14ad78c07891b2808825f4e83df,1,0.300000
in-play team No,0xc8f60afa0891270695771deb2e7d3732d3bac95c115c63368ec94a2d8298d842,1,-0.930997
in-play team No,0xc90381f6021b8dc8d07dd3d783d3927f34706f8ce1ed097b21cc92f31b5be076,4,-0.530000
in-play team No,0xc906c2ed8ae1b3189c46227b418003844fcfbb3cc1e7d4dc1006a1229d2fdc61,5,1.470000
in-play team No,0xc90f95af1a5d4e392fe9cc484f1b1a0983687865e7b85910ae89300c2076e4a1,1,-0.210000
in-play team No,0xc952aa669d93cedeb575e7e82637c553983978c2617b9f45d4e0d7f50013ecf6,8,-6.458362
in-play team No,0xc9ab36f1eb62869e3c75ae5dad4e12c72c2905c4a40abbb2568f5c66eb3ae1f9,1,-0.550000
in-play team No,0xc9b42d64399d84d02dbea9f29798e83f3d0e721a84f6f1eddfa28aa570d8f549,2,-1.220000
in-play team No,0xc9da30c83263bace6b0958eec3871eb23c81b3c7971f1be9b9913edd4daf7359,15,2.165411
in-play team No,0xca1f4760e175d71d1c7677dbc56a1856dc2cee6a4d8de8275a16dbca716afd24,100,35.463698
in-play team No,0xca2df293a40b9257ae4e9e2b61d257e739a094dc1250beafde37f603db1fe526,2,0.510000
in-play team No,0xca3661f4f2a302ea04106b9dfbad9487f5ad08eee146b16a796005f1aa085a98,1,0.120000
in-play team No,0xca572fa53530c2cc2b9c5c6e1db42e0147695e819e189334cef59a2fbabdba44,1,-0.459745
in-play team No,0xca945ddcb5c88abf272ffa8e3afb64894303d18e981655204c37647f757648c3,2,-0.786452
in-play team No,0xca94ed6c31dddef86461ad8a0fa6d6b07e808edc13d851f0ed5010577a81984d,1,0.046742
in-play team No,0xcaaa1338d38b5c614196c9a926dd84babc3984442f2ec9b937a16284a199ec3a,84,44.308783
in-play team No,0xcac6bef9502163445f4d4ee846421cea01619ca2b5c5f973f5d4a2844dd165c6,2,0.766010
in-play team No,0xcadb1942623d7a37bf86833af324e80125ee32d2db9e2d1a664f4a0622a5970f,1,0.350000
in-play team No,0xcadbd40da0f70359f93800926a5434f6caa9a7864a444c844852c8b6f0bc985c,13,3.829694
in-play team No,0xcb264069f0b8f30a94ec11c1e0b639e8dcbed8c25138bb22da536dab705fd7bc,1,-0.330000
in-play team No,0xcb330cfb85e593db969f47e9f0be7828c461a38761ae84af4188f8c8bedabd75,6,1.744697
in-play team No,0xcb3971231cedae85a281dccf0898825af06732f0ef04ff63fd25c4277a84f574,3,-1.117171
in-play team No,0xcb5317704d28ff0dab6b76022f61f83c1a1383c2c150571e760f0d4b112abdba,1,0.440000
in-play team No,0xcb65bf67d1a207e5cb7f55b6989e72dfdc7342dc2dbf75107d912195ba5b68db,7,1.248200
in-play team No,0xcb6ebecb9a159753e8878f05335f5b126a3fd1390e717c89b8bf87da9efd7f72,1,0.192808
in-play team No,0xcb72c799dc1949ca2e357b78a08a3e29542212607294cdcaa6ed4de3b5087fa0,2,0.389561
in-play team No,0xcb8738f35c2462845adcc5d88f445277bc97201be2935c7cf844c78c4360e9c3,2,-0.702208
in-play team No,0xcb9fa536e82e20d999e0487950e190ed9791007dcc59786e5bb45e768369be5b,2,0.225470
in-play team No,0xcbbb8556eb8005caf723d3bbcb078840b96921a39f651ba3974827938b29fad1,4,0.559174
in-play team No,0xcbf0fcbb2da6adf9aa7af15616dfea5616e45d6b7db327693801b3c627c46366,1,-0.764265
in-play team No,0xcc02ec8059f1a6a877b29d1de039027768cb7d8989d0bb390abe2c459d2ff560,13,-6.733447
in-play team No,0xcc5c32747fd55f1331ca3f72d7110c5c0df833e636cd9e9a6ac42f65ce349885,1,-0.775571
in-play team No,0xcc7dcc6cdb6c3bcb459388598f44e45a8d74ddb7af83b80f429871bfaf6e5d5d,44,9.693689
in-play team No,0xcc89c87aa4936e0fed0d6018f55ca0a9a311a6b269c37867acd1ac6f41cf50eb,8,1.670295
in-play team No,0xccb69805e72db787fac2e14fd0bf66f410b4db64ddba86757755938c769c74f8,1,0.166081
in-play team No,0xcd0ec99332ead8591462a4c1423e7d22fd780a1929cb6629ae62e5735688cac1,1,0.030335
in-play team No,0xcd2db5089faef5d50e02487d5fd3e64bd8ed45b28e48b298970dd2769a8fa9ae,1,0.160000
in-play team No,0xcdd5b07e6c0022721067455c93734005194373b860419c6168e22f50a79f3426,1,-0.340000
in-play team No,0xcdf0a845a95030a66eccd059b05e52b6233b824bb981eb4d77e436b44ff61ec8,3,0.314294
in-play team No,0xce3c597f676f19609305e19ab60e7e87b78ee39efef73d7663c2558797663752,3,1.386770
in-play team No,0xce5ff89bf429957c6494c0c5855ddfea3824a8c23498ce128e17fffbcaf3530c,1,0.040000
in-play team No,0xce6c8a2679cdd9217fcf90fdca452df4a0bfd90090ee6379d566d71ef88feb25,1,-0.620020
in-play team No,0xce75109c40d6bd4604d0fa40a17739a3423299194bdf253ccafc368dec770d48,1,0.040000
in-play team No,0xce769074f1ff61f022dae6cd918ea02af8ad2c01481118fcffc1219cb80af882,3,1.448739
in-play team No,0xced65165ab4e3da6669fedff49f823d58a4ab55b802ab8f2d574dbaf14edb934,1,-0.530000
in-play team No,0xcedce128d678752499581e3be70a6dbb3465c57292fa7c2ff827c4c80cad4a20,9,1.134610
in-play team No,0xcee0d9074a1f8766b4f66d806608a4097d027c94f85de367410fbbb166a29424,9,-2.420000
in-play team No,0xcee17d5d6ad6a0d08b47e9be4148246d3511e20ec34ffc0f37c4ef46891d4788,1,0.120000
in-play team No,0xcee76bdce50e7a997a8854d01ba3f47e81fffad6455b02dd332b5170b87c3a30,2,-1.730000
in-play team No,0xcf5bf0e1f78f9cbbf7c661fc7c9ecf4ca0957ba65fab605ca156e4fa1b8a61e6,1,-0.667564
in-play team No,0xcf88c7490aab35a42fac78fc57d33b51494b13956c86ce4f9b64e87089c61f1e,3,-1.841568
in-play team No,0xcfa703367c9876a9de1000f72fa9e1942974ba987df2d3975a1b020bcc9975cf,2,-0.620000
in-play team No,0xcff8a5281e4f6245206fd71038c978f78df179c91cbb3fa9857fe12d9a5e7e56,1,0.200000
in-play team No,0xd00b9135b395ceaa1177fb0604c810d23c9f2cddae8bfd76dc263a2bd594461b,1,-0.560000
in-play team No,0xd0189289278568afefe6648fbec7f4178c534f387749264c3149ad3970f60e54,2,0.794769
in-play team No,0xd01a16e5adf6934d12c7a0e9875332356f74289ae6652a57aacb853e252fbbf4,3,-0.380000
in-play team No,0xd066ec3bf7db6ac831e3a3c68f734cc675392b19d4e368c88659502960500f0d,4,-2.046724
in-play team No,0xd0703554c2c2278a07ea1f36aceb67810b815842672364e44021b8f1e92dec45,1,0.031000
in-play team No,0xd0c0909f0cb7e0fd1e5d8c9c9eae86fec21ff6aa53f812d58c285e88c64a32e5,29,3.519420
in-play team No,0xd0d3da0853446b0fe9c9734b25b421faef3ec62e6ef5674e44ff138ead545526,1,-0.559069
in-play team No,0xd0db7cf9bb98e265c335048c554342d7f8b3b583aade67f7e40ca5ec6fbfbabf,1,0.030890
in-play team No,0xd105f8e1aa60b0544762ccf8744999eab3f8556161f9ea2060e2f31d7ad84918,7,-4.106224
in-play team No,0xd14544ac7360f37de17eb6a442694de21a8c5ea01714323be6409b002c4d7d7d,17,-3.747320
in-play team No,0xd18223b05f9ccbbd2cc88b41f8d3e00fe6f05edb3501546f54bd976c21b7cc99,4,-2.440000
in-play team No,0xd18e4d37ad7175ed72645a35775cd45c7e52f8bdf569e799fcac7a7d2ce13c22,2,-0.919878
in-play team No,0xd1c08d4da58a21f18fa347ff7472d11fc5f8a2e03ab8eb458d863e593939fb41,1,0.410000
in-play team No,0xd1e278472ab6fba8fdc401b139708e75b8039c748580b6f606734a5cc773f1f4,1,0.170891
in-play team No,0xd21b62f06658ac026d2cb870782e3747492e7be2dd82f44f1762a8918acc08cf,1,0.460000
in-play team No,0xd23b4810d916942c2c7b71d9f0f5e3248adc0e4017d8ffa5dd0b1fe721beb0f2,13,3.159820
in-play team No,0xd245aec40d62c340eb61dbc6eca95db20d8b2cb8453c13b8035e4eb60783cf9f,23,5.463994
in-play team No,0xd27bf777504d017698ecd8ff08d7225299aa98936dcc6dc0bee94b335d3ee2cc,5,0.300000
in-play team No,0xd2941c788ad6b2f2a5d07c4b296879b5fc69fb6a84d0e88d9ed11f6fbebf780f,1,0.286794
in-play team No,0xd2c8861c2d173eee7e225e2d20fe8d7202cee67dba643b492f05b6bc4e30f6d0,1,0.416558
in-play team No,0xd2cbfadef308051d5428d808bf3bc9c53f0747da3af7a789fcf093da502db28c,1,0.131027
in-play team No,0xd305482552f81b3401a481a5e3529e14fecea6224cd9fff28190274d3a9f8e73,1,0.094279
in-play team No,0xd309c5ef09f930331fbad943425bb7dccc9ff6d2310b12202e42b76254e090ec,3,-2.211782
in-play team No,0xd3117ba94a6ae1cc7156617e89ab76c00ee075bb233945970431f3d38e9a7588,5,1.025352
in-play team No,0xd31b9f314e4864a42c2332db144cdb6c12efcd8ec9c387f1f2c211b99efa3a31,1,0.199310
in-play team No,0xd337068d7b960ec3360022cf4ea597bcc521e8462fd2fb7b2d251653b7b6e3b5,1,-0.580000
in-play team No,0xd34fa1e6c265bf6aba8730f46207dc6897c0972fc6db11adb7e9cce0e4d260c3,3,-0.564825
in-play team No,0xd3c3138dfcc9dc7046d52aa504360d43a27a8e89b52603ea312fe7490da51ccb,1,0.193220
in-play team No,0xd4a4de7a4021bd0cd670e1f232abda06e3dc3f984d931b3f9e56d4afcf7f6050,4,-2.598666
in-play team No,0xd4c16e041738085c2f8ed6409bcd097f4fa1c4171c47931fd082b98b81facc0f,10,6.347019
in-play team No,0xd4cea7608974a3f2df2c6cd4aac691f17d251b874ee4e8eea39af6949c4ad995,1,-0.365427
in-play team No,0xd5070b530f364c1378d036239291fba58a87cb5f772e0d27db35fae43d138e6b,9,2.936724
in-play team No,0xd510cba5f5ee6a45a3141d3d4a260b48e7d06bde072db95afe60c13b2f10d862,8,1.360159
in-play team No,0xd5444f6bab68a6af6cc92deb611e95a01b254df5d94859d21d1d3771276960d8,4,1.465769
in-play team No,0xd56017fd7a82c04624f0d8af1041473796e4ee08390a34d0db272728658a4fab,1,0.090151
in-play team No,0xd56ef9ce20a9fc659a377d5ac19fd16d8f79525f20af854ec948b8f422770a26,1,0.620000
in-play team No,0xd570f2e425ffbad0c3d8ca502991a8676756a3fa305559fd820c4ec60e93c3e8,2,0.404782
in-play team No,0xd5c5b043f753b6613e6fc98c385b8ec658389241412ab5d3d979e120ddc6a76a,4,0.511290
in-play team No,0xd5d522b50737b033b303927157d55c5e55b0ba8a5acd87e3baff49f4674d3fb9,2,-1.231396
in-play team No,0xd615129d7527264f63659a5c96440cc34f9c545415841b47033e7952e82a3331,3,0.700966
in-play team No,0xd630d6a780860b3dd244e7f48f8e50c7a60468c746cff91c0cfce27f70f475be,2,0.500082
in-play team No,0xd644668975551097496193418cca3f9121593caf86962673926a8eebfb83a591,2,0.131889
in-play team No,0xd655178f705e3b4274e3d96ae3fc11e91d11d15fe269d969fc511a6d5f7be081,4,0.440000
in-play team No,0xd660644c4601df9ad0b2e24fcbc429a78653fb4c116faf41a259927a1f9619e0,8,1.021537
in-play team No,0xd702d3b8523d0a3b23e5f4f4c0e98673923cf53181382ea190b721a0861e22a0,1,0.135145
in-play team No,0xd72c3cb8b511516243fd73d4217b18a4f2e8ace6ace14d791e07520eccf4327f,40,3.944877
in-play team No,0xd7459c99cac520dc6d374babdc39ff6142979dc75eab9056c3ce431121a5b4fa,1,-0.400000
in-play team No,0xd769b1d21169cbb15ab84f48c88bbe3bf6ddb393bb79481b88a2c3616873b82f,1,0.190227
in-play team No,0xd78567ca1a5759cb839cdd64eb5bb293b4f2f243ccb09e2917946d2f45ceca9c,55,12.548937
in-play team No,0xd7916d97cb2a86c50541e378a11fefc2f3bebc6189055bff490018498b19c210,2,0.410435
in-play team No,0xd793740ea6d03bce7b178f40f96a07429fd68a0f428fa849aa7fa4f07a2bfd42,45,22.083424
in-play team No,0xd7a37962d8a1edb9387b2014d47ff81b361abd7b38a74dc7808c6113c5152143,3,0.670012
in-play team No,0xd7f854b8d71ebceb920c7fa2bff72f03a4a29fb5bd4330cead7e7088359eb60e,10,2.980000
in-play team No,0xd7fe408cbd3025e71f58b2361c44efa3bc7d714f909783e5cd6fd4ccf902f88a,2,0.530000
in-play team No,0xd80d7fd14797c14fe2221b17735c3a7d9be8e3deb9a183027565e23b4523a7ee,17,4.817286
in-play team No,0xd8225e3063e955ff2cfef26fc0ff2d20e601df151e5547431d250adc38a8a6e0,1,0.742099
in-play team No,0xd82dbbed1d037c229288034e590289393a32d3be41ac2dd81438b2c7b8b2320c,4,-2.660000
in-play team No,0xd82e290278038064d836ea912e3989fb7bae996b73d5a5e6910e3c5ac01ae136,12,4.268598
in-play team No,0xd881cee2457308e48730813e17331118a63e11911a8d3352ee0516c880ce3d97,1,0.050000
in-play team No,0xd88a5caccae65e973c6aae8d72e48fceffd7d1966181b8ac9971a2ae21de5361,1,0.050000
in-play team No,0xd8a77e7e6beea5b01e46757f93a42f31d1817f245863585e9c65b7bd2a5875cc,2,0.743102
in-play team No,0xd8aff2490e3a808f2cbef7970698f72762f8090b78562e388ee6ab500e6821eb,38,2.724638
in-play team No,0xd8b1b3b2c6272b12af2f6cd88190e90238c14e578917036677650c78187ad7dc,1,0.101752
in-play team No,0xd8de98edaa16945aedccecce9863ec56a42eca5fd6d909717ffa1a3111521133,1,-0.391964
in-play team No,0xd8fe03d97e7053fb395ecf03d475555d8ea8e6836f06bd721302decabd1d91d9,5,0.349735
in-play team No,0xd90940db0036f214e2621228108792fd63a4b5456f79de7316e9a379fa86f37e,3,-2.711000
in-play team No,0xd91524134f724e1d62ce278c8ac16078e61bf353f88c735f28e0936547776557,5,2.374708
in-play team No,0xd920521496cd262338c3af6a5832e074ddc5bc01a48a91becb3aaf383c09e2c5,1,0.106955
in-play team No,0xd94a798808b48d9ef6eccf378f49107a359697263d5bf0e309949c9bc1f335c5,1,0.062518
in-play team No,0xd98071d5dc319c31089bc3f0098ed4cac7d2ca38f978e3636ca23fb7f91c3452,6,2.847920
in-play team No,0xd982061ea3b5e2a88ffc758347062d6ccbd95ac8f6bd537137d9be68ace7b876,5,-2.487184
in-play team No,0xd986b03674d1e1bf54b9cf25448c667452975dc068ac12e36a0b23cf96cd1795,6,0.610360
in-play team No,0xd9a23115df9698780e32b300739bcacadc9395e826d1b4c4608d404175d7ccea,73,20.531500
in-play team No,0xd9e2808a76f7755c58da5f4ce98237cab28d3a20ec0b6ae1bc31d7712ce61799,1,0.080000
in-play team No,0xd9f11e225dbd36b92dc0e499ff5da19ef8dd8c04adbb91da96cfd612d78d71c5,20,6.418941
in-play team No,0xd9ff9330d663cea07def45a02443008077cc6e414913e70e6d5305c435f10c65,2,0.800000
in-play team No,0xda1206958c32eac78ab6e9ef87e754a6129f8491fa3c0eac88df715d40959531,2,-1.349092
in-play team No,0xda2837c95ec783649b9e453c37ba17fed2bf5a2e7e2190edd77c6e1277c6a0af,2,-1.480000
in-play team No,0xda29e1df4df84670ff4d6ebd73a5206bdca26db42196ec7dea309fa2c1dd64eb,1,-0.640000
in-play team No,0xda4d2a52a1dfa963941d97d50998cb5c876e895eca7c802a3c2a0379b97e538c,1,0.090000
in-play team No,0xda5af93a9745320e3db7ae10b5d459fbcb5df416e60d84a1dbb40e128c244729,5,-3.004332
in-play team No,0xda6003c059442e839383ddea2187beedb4d985f2f677bcfa8e3401ffe6ca4f20,1,-0.730000
in-play team No,0xda7cb19e9c94dd46aedd9c63d648463562f4c8d6bedeb2739c30697a2c4a654d,5,0.408807
in-play team No,0xda9243da774d9bcd9bd73cfda75f7cffc2be99af858c69d47ecf09cc9ab7629d,6,-1.052891
in-play team No,0xdac6e67bfc09e630711ceb1be0be8f19c472344ca4353b608cc3b9282e61ec95,66,32.232285
in-play team No,0xdacb31032fb615dba689feaab909ea09edfc22891f2304919a782ba645c9fa06,3,0.662579
in-play team No,0xdb2128a475e15e341d4ea0a5e5b86daea6d4141be9c6771564b320221c41c54b,2,0.360000
in-play team No,0xdbb8be9423d446d15d9166f33a46973746e78cbc3df63eeeecf5cce044a8cf08,1,0.030507
in-play team No,0xdbc91b299132ce8f7b920506d7971d01d76f886f1eb17985fadfc8096057157b,3,0.320000
in-play team No,0xdbf9c8588a620f1dcb0ce91b858bb0532dcba786741a22b3eaa0e63a67843528,1,-0.899990
in-play team No,0xdbfa254045ba0697f530f2eb5b542d7682f6f332b2f20fe132e536ce48e0c6fc,1,-0.850000
in-play team No,0xdc56cafe0da7a7fec5e36db2292fc8e1f1f33ca1e624962fff1ba04252f07462,5,-2.050576
in-play team No,0xdc576ff659520960c13030f82b4d87c25801f44f14af0aef71b87f8d019b69c5,2,0.269584
in-play team No,0xdcd417687b63bdae8e394ac0465daa4c8265939f54b9ee0a0e46375f2f71fd2b,2,-0.951750
in-play team No,0xdd08ccc298eadc26566bc2051766e05ca6ce7360234ca7fe90415fa01d6fee79,4,1.188388
in-play team No,0xdd215549ed3a461f12a889f7e36937b5e22af722a63161f0bf87c8c059d328af,1,0.490000
in-play team No,0xdd280ab639d5526590adf607a3229704e5dac14e011da8c1020ed9743cbe325d,1,0.156242
in-play team No,0xdd2db54f3154a1f80cff88e6f13e762a5c58d6496f42240ccbf556530d0d429c,5,-3.216114
in-play team No,0xdd44f5ba4d3b9c507e0f56a53d424936e49934185192576aa177447cdfabdfe9,2,0.744083
in-play team No,0xdd4d42499e76d06c57518c813376db0f5c847fa5b0947597e8ae314aef260f73,3,0.378914
in-play team No,0xdd5c751d8ee69404c949b5469cbd729ab3a193daa3dbf86c562b1e8959ffb585,1,0.100000
in-play team No,0xde14a6d9129513a8da000c53b316034a59a6ba6a1615fa6c174916142f8f3ff6,1,-0.682208
in-play team No,0xde68562bc7993b17c49a7dfdf86e87268e804c89fdfaca4512c7cb5ad788a135,1,0.401093
in-play team No,0xde89093b4397653725daac589e35b712dd498786a89b3fec1407f7687ceefa32,2,0.170000
in-play team No,0xde92d563a6d742a4750c8c83a9c490ee5b02bd5d972a1765ab41c0f9095ef6c0,12,-3.880000
in-play team No,0xde948b6a2767127be3fcdb813e4e33afa43ec60e67ca1746220b3e6d87b7a46b,1,0.260000
in-play team No,0xdec14bfc24a95f72ba3e5a38c2bccbd0e138af80b4e0c3038ee0248fc6940fa9,1,-0.540000
in-play team No,0xded01fcdbe13ca6e6b526ea6f801b729827625265869f58a0d5180dcbdd3df3e,2,0.199623
in-play team No,0xdf1e4826879cee74a3681aec65d05ac171b61613cb0ec816495799243e5b67ca,1,0.266914
in-play team No,0xdf3bbda421e97234216b87d278ee76350a25f566c0f42f313c25722aa9d1f503,1,-0.820000
in-play team No,0xdf767902f43bb900cb4cbf476643d0cc5545d030fe0a7c9025345519c0f2abc5,1,-0.615192
in-play team No,0xdf76c4958d54a9f8b889922f6425a7eb02ffd910cb612313bb244a1e7b3a5bb7,2,0.279827
in-play team No,0xdf792addd6124eee2ebcb8353da289088f772a64967b923b92d07a6e7390ec8b,1,0.220000
in-play team No,0xdfaabe431d2b7242bde63ec1169497003fa6a98df34f5055f3c6a94497805f32,1,-0.621901
in-play team No,0xdfbaae9f7587b11691c676d942f22b4ea9a9e3a68f7ca1d5d6bd4a1c967db23b,17,4.984589
in-play team No,0xe04e2b2f2f9e14c827cccae0e57f2006173baa67f4ae947e850cbafc85d00ac9,5,-3.412505
in-play team No,0xe060b2faea60f75054a6b565a4049c83e7fed35f93a1e207525c2b2fab658984,10,3.939255
in-play team No,0xe068813cdcbd7f933818fa8ee81b4609a99238febf2c363ab9fc0d893ca7469d,5,2.589237
in-play team No,0xe06baa1b499de289604265e6886221bc480112822d25e139389fd4c96d33a5a6,1,-0.520000
in-play team No,0xe07cb73a0cdec3811ed21ace41d157f616cb7ab9541ebc111b7f40d5f7d7cae9,1,-0.760000
in-play team No,0xe08470bbff02f5ccc8898a76c6369d24a46c59b10f1f655093c661e9e22c696a,9,2.715109
in-play team No,0xe0a1e39b66092edbeb0997ec5549f934cd485b27dde0dd006de208c9b5d37af6,2,0.130840
in-play team No,0xe0c81e7a3a84597dad5db3101e6295b1f35aaedec4d511ee5121dd6571d65357,1,-0.600000
in-play team No,0xe0fe0ac745db4ec4971ec8d44c498e5896f8749490ce34c3ef366dc0e69f7296,4,-3.330000
in-play team No,0xe112cd239d327d8ad22968ad210e3f1dc0cbdd55fcd8eb4c5eee6169d687ef1d,1,0.200759
in-play team No,0xe120b5ac48c5e2abdfcb3e34be55567e2ae81caaa87a243e964814ca65e6667e,74,-27.858395
in-play team No,0xe1561d0a2c933f9a7e784df18ca078cee8f5e51aee481f409e1843e854e1af56,1,0.241134
in-play team No,0xe16c218a90e84b556247e109637f6c599bbecf53a7fbe95ad2cb7f66d1b146a0,5,-3.059048
in-play team No,0xe1953a0f479de0ff3efabb7dff6116ff6cb9d7fe2d7ee6526c5d68da9cf09767,26,-12.889752
in-play team No,0xe1bc6a05933ce4e39c32b47b66d7aee3e7ed2433924534d2b8d28615e10de9dd,1,0.221210
in-play team No,0xe1bd581c13be7103749ca1a64d21230ed6693a162fc057d81e3d1e9237fc81f8,60,22.204086
in-play team No,0xe248137068ea9fc11c6362cb589bdfb83ba91e6509eb4346e58b7647d0f70bac,2,-1.002736
in-play team No,0xe251add2398e84f767e9eb5a266ccaba6a23094c17fbad94b2ae4551495f8a33,2,0.103468
in-play team No,0xe2b8ee307b34c83572661063275f0de6d98ee4c34d35ce93b7eda421922b219a,1,0.082784
in-play team No,0xe2c2cba80ca7e745aef3ff3c3a359db4d862f2b0ea40a9821bb137bb9e31b40f,3,-0.300000
in-play team No,0xe322faca2a534900680db54e3a4349a61427d347b6f906d2eeb01f81ae1b082c,25,-11.044961
in-play team No,0xe325a8647f3b8a87625840c2b325d197b74763b3841e52655e5746a3be1df879,4,0.505645
in-play team No,0xe32a8efb6d0836b7ba04540ae6d1886de6d7e4ab421844be73ca0b0d55837567,6,0.400000
in-play team No,0xe3430f4e549c371ea67c3e717737b00c324c444f8b133e8f8c37304290a98221,2,0.195556
in-play team No,0xe3836d086a40b2d48fec90bf56e57ecb31b3c3ede5a17d5fbaa136dd042b8842,1,0.200013
in-play team No,0xe3b8f3f4777c59054479eda06d08ddec08b6e3c94c8bdec94c41b72f8a68a3bc,1,0.100000
