grp,condition_id,n,sum_edge
df_under70,0x04b6d6630d49e6513355ff045c96439c929335cb0d18da7792dea6c2fc717ead,1,0.33328571428571428571
df_under70,0x04c736342b639e05fc4eb5512a7b46fec794e79c93a6c06b89e866fe70d15003,1,-0.42142857142857142857
df_90plus,0x04e5640dff98d9c6546c6b108fbffc71d900887c90c3112d8ee18b2a8d9fb4b3,1,-0.69000000000000000000
df_70_90,0x04f0f21d77609ef19ef1c36749a8f522e471802384f484b80de4f789b1a90bb4,1,0.23333333333333333333
df_70_90,0x051e0ea5b3c394114eacf8ce5e944ca63cbb6ccdef1d086cadc5dd129a3804e6,1,0.32910919354838709677
df_90plus,0x052eaecc7b268742ae1d2ddae58fc0d7be1ea9ba02f995fbd87a97ba6c3bbfd8,1,-0.59000000000000000000
df_under70,0x05386c50bb29520c311e9c639762f2e01b70dc7d7cbdc0bb9740f95cca834244,1,-0.56500000000000000000
df_70_90,0x0545a047677b2e2224811d9bcca35753300cc07c5d0db15bd5e03c142957529d,1,0.34944750000000000000
df_90plus,0x0546fee199f1756d58838744c73673dbe98ae4a2c1b274bc0cbf2387aab61e45,1,0.03535250000000000000
df_under70,0x056cf5f0999932490946ba2e6521104984dcc0ae04b97e6d2c21fbfa90e6d1cf,1,0.44292200000000000000
df_70_90,0x05775444733d1783b666cd44e77a005dfbc856e6f05ac877b757dcff0b4acf63,1,-0.57750000000000000000
df_70_90,0x057885f5f49261eb41504e24899a88e53cb364ddf95e3c0df5608200feaddff8,1,0.18357142857142857143
df_90plus,0x0594b96046c411d37686ced117713601f5b4cd544ab1bc3bd5c13d14f4491e4f,1,0.06666666666666666667
df_90plus,0x059c26b07a3b35b46c9da3316ab8d60f3c1238b2cd7a8f069596cbd38583fe04,1,0.05428571428571428571
df_90plus,0x05a303645ac39405969df3786b6e33c74ec3be9e1779adba11e619a10d1feab0,1,0.15678069230769230769
df_90plus,0x05b7172e0b8fcd4bf0b93e66da5dddfb9d3db64016395ffece7028b0319a260e,1,0.55500000000000000000
df_under70,0x05c4feaa2dc0871b8eb41093e4851c3dc13fe16574e36b43e98fb0329254fd12,1,0.58613900000000000000
df_70_90,0x05c960b5d243634d9427c7fe3cbe18fe3fed481816b6ea3981314aa72059748f,1,-0.44000000000000000000
df_90plus,0x060d7f0175270020a957f8ab75b11370d4a8762d26d93f74e133a7acea4a4f57,1,0.51333600000000000000
df_90plus,0x060f4b969fc1f6b09682c1e7d9ae218273fe3f197977d1db22ccea01f42d895b,1,0.05909090909090909091
df_under70,0x061b574c09f1ba9d8f7de0d77a0403765b6059a81bcbacbd940a622e5048e613,1,-0.44052631578947368421
df_under70,0x06215a799ed95eb008eea3d8de97448c2030f8ec790547e6ce1bd9e974f9b70d,1,0.23833333333333333333
df_under70,0x0647fb9c25eec2285c37faf59b1666f3e41e17cb0a887fca202cec0d15645dda,1,-0.33888888888888888889
df_90plus,0x064d10bf45774ed4c791c6ad150a794017e2357ac188b83d01adedd0b503d84f,1,0.07535233333333333333
df_90plus,0x0654fbfeb3093867a43dcf05fe99b5f29652ce9f90dc1cf50cbc813741adee6a,1,0.49506350000000000000
df_under70,0x068c37c9b4ce10d1906a62fcd4ea97d8d2045362b20f7ebf2d28db311a941dd3,1,-0.59000000000000000000
df_90plus,0x0698bbfe9ca640fdc5d324070cd6d2ffc0db702ed6dc6fc8cdb2e24f1b081dca,1,0.21000000000000000000
df_90plus,0x069e0c84cdca04149ca8d57454510fc5c3124b26e612d604b03d6bc0a9b221ce,1,0.47000000000000000000
df_under70,0x06bbc2f74830b5b9c9b0c992d18151c529032bf28153e6e3a8d4428bfd80816f,1,-0.58000000000000000000
df_under70,0x06bdcf32ccab80d3b294dad26ab539d735a57e01e489e4a4f4161f554459d3da,1,0.30250000000000000000
df_70_90,0x06c8f5d3afbfbc90b72a776a36fa05eae3cc2649853584d1e4340bcb676f4aac,1,-0.50000000000000000000
df_90plus,0x06e8249349c88e2071aba2057c0ec6dc1e58897cd8295ab27ca88e983a0979ae,1,-0.96678400000000000000
df_90plus,0x079221e2d63b3a7524fba0afd0b66f512f7ee67b5bf77e09494a828a7c206407,1,0.34888878787878787879
df_under70,0x07b977c6f50d81adf24b62672356249237b5758bac2ddb5f3812082afb3c703b,1,-0.56500000000000000000
df_under70,0x07bad03186e32ce41e7c6fb8c8ef2cfc49df7a662a0649e8d3914053b4f33a0c,1,0.51000000000000000000
df_90plus,0x07c5e3740c6800a18f93b05181547de97b7da237171efb1d8017f7c3ec44e317,1,-0.61500000000000000000
df_70_90,0x07cf19dc78b559bd9aef41b00839d9e5a5637a073e87eb0185ee417db4006447,1,0.46500000000000000000
df_70_90,0x07fef4327c70321772dff8765fe762e214ec62d78c3d9e600e27fced06afa4ce,1,0.47666666666666666667
df_70_90,0x08066a5786c698c6de3541a9dd372b35798a6b330477ab52fbf3dcadae5578bf,1,0.11500000000000000000
df_90plus,0x082b9ad09da50bcdb623ee9b5cdbd9d9f65e591997bfaea81be04bbc2ef104a0,1,0.17077400000000000000
df_under70,0x0837b939fdfe8a75ee9795d59961ef46e8d5380c9f0bbd9f81252d543ec14777,1,0.42000000000000000000
df_90plus,0x0844f49c1d5d5f6b495275c43773434e610db71ebedd053deeede6d1cc6528a5,1,0.16500000000000000000
df_70_90,0x085d391f323281868231f25498990cb9fd65c791d26c5ffb7787a958ddb50f8e,1,0.25887100000000000000
df_under70,0x085e6d64dbcc4a308e7477c3bda16b8c3c62ec37f7df7a06dcafb6ab08396401,1,-0.18400050000000000000
df_70_90,0x089ee1cd8fd7e3406465f9672887e35eb1f9d24efd7f1d189fc551dc69800928,1,0.50000000000000000000
df_70_90,0x08a40aba4b5a9ab0524847c9b5c4ba280563602942498fba87aa2a2bd02076b7,1,0.46200000000000000000
df_70_90,0x08a73b776cb2196ad40d036466a72d22c7bd784014e7d8abdaec337185512d55,1,-0.60000000000000000000
df_90plus,0x08ac1bbcff8c6bf57b9744970faf8ef8a97fefa20737480a53af4f8d398f5d26,1,-0.69500000000000000000
df_90plus,0x08d56195e88cedb87eeff396bd35e8b67d031e586169b3bc937b3095b3cdfe43,1,-0.69473684210526315789
df_90plus,0x08f597781aae34affe783a26c3ebd70d6e7529ea5832f83cde42d03740f7bf66,1,0.15600000000000000000
df_70_90,0x091f1b8f82139c2003607f97ab88fd0f1fc8f75708935c619858e8e508622c46,1,-0.31166080000000000000
df_under70,0x0923f4cd56ffdd032deca9984f9779303b58c6ef9317c0c6490acccb477ba150,1,0.53250000000000000000
df_70_90,0x09620e07d807241bb41e5cf07d42dfd3e08943ee39e5c93ae3890e3b6164822e,1,0.34467532467532467532
df_90plus,0x09736de43a09191400c25861f599a6c3e8044e0123822d8e30e74e105d9b5e60,1,0.07700000000000000000
df_90plus,0x099d12093a6214e2dea67296c11dad775d0b3038c413731112a1c52ebd362adc,1,0.10400000000000000000
df_70_90,0x09af9830986ce1a73c99647bcca34b9fd8b46a0ad3ac234ba0b06ee76f53bc1e,1,0.47318850000000000000
df_under70,0x09b5319e9123d5135190a021b1828a92bfd6ca7597aab9d2a404f2f932a7adbc,1,0.56000000000000000000
df_70_90,0x09b9f51bd1767cd5429c18092e8e1d03370831e777eaa8219e6a90febe66172a,1,0.43788550000000000000
df_90plus,0x09c148aec38a12ff15514d6a42183b796b430de040896378ef2fbdf7d83f6abd,1,0.58124255555555555556
df_90plus,0x09ea2e3e7e7a1bd2ea192baba2eb9efa7c5bb29cec674bbe3978c9b426ea6915,1,0.27000000000000000000
df_under70,0x09fbaba76236671313e03c0dd341e24e8b16cb1fca7e04673a5c5d6fddc5c09e,1,-0.46266600000000000000
